Kg6,Ne7+, Kf7,Nc6, Kg6,Kg4, Kf7,Nd8+, Kg8,Kg5, Kf8,Kg6, Kg8,Qe8#  {White checkmated} 0-1
b4,cxb4, Kh3,f2, Kh2,f1=Q, Kg3,Qf3+, Kh2,Qxg4, Kh1,Kf2, Kh2,Qg2#  {White checkmated} 0-1
Rxe8+,Rxe8, Qxe8+,Kh7, Qa4,Qd3, Bf4,Qf3, Qc6,Qxc6, f3,Qxf3, Bc7,Qg2#  {White checkmated} 0-1
Ke1,Kxf5, Kf1,Kf4, Ke1,Ke3, Kf1,h5, Kg1,Kf3, Kh1,Kg3, Kg1,Rb1#  {White checkmated} 0-1
Kh1,Nc3, Ra1,Rf2, a6,Be2, Rc1,Nd1, Rxd1,Bxd1, Kg1,Be2, e4,Rf1#  {White checkmated} 0-1
Rg1,g2+, Ke1,Rxg1+, Kf2,Rxa1, Bxa1,Qh4+, Kg1,Qh1+, Kf2,g1=Q+, Ke2,Qhg2#  {White checkmated} 0-1
Kc5,c1=Q+, Kd6,Qbd2+, Ke7,Qc7+, Kf8,Qdd8+, Kg7,Qf6+, Kg8,Qcd8+, Kh7,Qdh8#  {White checkmated} 0-1
c4,e5, Qa4,Qd7, cxd5,Qxh3, Qxc6,Ng4, Nf3,e4, d6,exf3, Qxf3,Qh2#  {White checkmated} 0-1
Qb5,hxg4, Qe8+,Kh7, hxg4,Bxg4, Bxg4,Qxg4+, Kf1,Nf3, Qh8+,Kxh8, Nb1,Qg1#  {White checkmated} 0-1
dxe4,Rb4, b3,Rxe4, Rxe4,Bxe4, Nd2,Bxg2, Kxg2,Qg4+, Kh1,Rxf2, Qxa7,Qg2#  {White checkmated} 0-1
Re5,Bf4, Re7,h5, Re4,Kg3, Re1,c3, Rg1+,Kh3, Rb1,Be3, Rb5,Rh2#  {White checkmated} 0-1
Ke2,Qf2+, Kd1,Qf1+, Kc2,Qe2+, Kc1,Qxd3, Kb2,Qd2+, Kb1,Nc3+, Ka1,Qc1#  {White checkmated} 0-1
hxg5,hxg5, a3,gxf4, gxf4,Kf7, Kh2,Qh4+, Kg2,Bc6+, Rf3,Rg8+, Kf1,Qh1#  {White checkmated} 0-1
f5,gxf5, gxf5,Qxf5+, Kg2,Qxe3, Kh2,Qff4+, Kh1,Qf1+, Kh2,Qfe2+, Kh1,Qc1#  {White checkmated} 0-1
Kg2,Qe1, Kh2,Qf2+, Kh1,Qf3+, Kh2,Nf6, Kg1,Ne4, Kh2,Qxg3+, Kh1,Nf2#  {White checkmated} 0-1
Qb1,Qxe2, Re1,Qxf3, Qc1,Nc4, Re6,Nxb2, Rxa6,Nd3, Qd2,Bd5, Rf1,Qh1#  {White checkmated} 0-1
Kg2,Rf8, Be1,Qg4+, Kh2,Rf3, Ra8+,Kh7, Rh8+,Kxh8, Bg3,Qxg3+, Kh1,Rf1#  {White checkmated} 0-1
Kh5,Qf4, Kh6,g4+, Kh7,Qg5, Kh8,g3, Kh7,g2, Kh8,g1=R, Kh7,Rh1#  {White checkmated} 0-1
Kg4,a1=R, Kf4,b1=R, Kf5,Re1, Kg6,Re8, Kg5,Rf1, Kh4,Rg8, Kh3,Rh1#  {White checkmated} 0-1
Ke1,Bc2, Kf1,g4, Ke1,Kf3, Kf1,g3, Ke1,Re2+, Kf1,Re3, Kg1,Re1#  {White checkmated} 0-1
Bxh3,Qxh3, dxc6,Ng4, Qc4+,Kh8, Rxf8+,Rxf8, Qf7,Rxf7, Bf4,Qxh2+, Kf1,Qf2#  {White checkmated} 0-1
Kh3,f2, Kg2,f1=Q+, Kh2,Qf4+, Kh3,Qf3+, Kh2,Qxg4, Kh1,Kf2, Kh2,Qg2#  {White checkmated} 0-1
h4,Rc1, Rxb2,Rxb2, Kg3,Nh5+, Kg2,Rcc2, Kg1,Rxf2, e5,Ng3, e6,Rg2#  {White checkmated} 0-1
Kf1,a2, Kf2,a1=Q, Ke2,b2, Kf2,b1=Q, Kf3,Qd3+, Kf2,Qb2+, Kg1,Qdb1#  {White checkmated} 0-1
Kf2,Ra3, Kg2,Kg5, Kh2,Kf4, Kg2,e3, Kh1,Kg3, Kg1,Ra1, Kh1,Rxf1#  {White checkmated} 0-1
Kg2,Ke3, Kg1,Ke2, Kg2,Bf4, Kh3,c1=Q, g5,Qf1+, Kh4,fxg5+, Kg4,Qg2#  {White checkmated} 0-1
Rc8,Rc3, Rd8+,Ke2, Re8+,Kf3, Re1,c1=Q, Rxc1,Rxc1+, Kh2,Rd1, Kxh3,Rh1#  {White checkmated} 0-1
Kg2,e4, Kh2,e3, Kg2,e2, Kh2,e1=Q, Kh3,Qh4+, Kg2,Qf2+, Kh1,Rh4#  {White checkmated} 0-1
Nd7,c2, a4,c1=Q+, Kf2,Qf4+, Ke2,Bf3+, Ke1,Qe3+, Kf1,Qe2+, Kg1,Qg2#  {White checkmated} 0-1
Kb1,Nc5, h5,gxh5, Kc1,Nxb3+, Kb1,Nd4, Ka1,b3, Kb1,Qc2+, Ka1,Qa2#  {White checkmated} 0-1
Kf3,Qd3, Kg2,Ke4, d5,cxd5, Kh2,Kxf4, Kg2,Qe2+, Kh1,Kg3, Kg1,Qe1#  {White checkmated} 0-1
Kh3,Rg8, Kh4,Kf4, Kh5,Rg1, Kh6,Kf5, Kh7,Kf6, Kh8,Kf7, Kh7,Rh1#  {White checkmated} 0-1
g3,Qxh5, Qd1,Qh3, Qd5,Bg4, Qxe5,Bf3, Qg7+,Kxg7, Bh6+,Kg8, Bxf8,Qg2#  {White checkmated} 0-1
a5,a6, e4,Rxe4, Be3,Rxe3, Qd2,Bxg3, Qxe3,Nxe3, hxg3,Qf3, Re1,Qg2#  {White checkmated} 0-1
Kg2,Qd3, Kf2,b4, Kg2,b3, Kh2,b2, Kg2,b1=Q, Kh2,Qbc2+, Kg1,Qdd1#  {White checkmated} 0-1
Raf1,Reg3, Rb1,Rxg2+, Kf1,Rxf2+, Kxf2,Qg2+, Ke1,Bh4+, Qf2,Qxf2+, Kd1,Rg1#  {White checkmated} 0-1
Qd3,exd4, Na3,dxe3, Re2,Rf2, Qe4,Rxe2, Qf3,Rxg2+, Kf1,Qxf3+, Ke1,Qe2#  {White checkmated} 0-1
Kc4,Ke5, Kc5,Qc3+, Kb5,Kd6, Ka6,Qb4, Ka7,Kc6, Ka6,Qb7+, Ka5,Qb5#  {White checkmated} 0-1
Kf3,Qc3+, Kg2,Kc2, Kh2,Kd2, Kg2,Ke2, Kh2,Kf2, h5,Qg3+, Kh1,Qg1#  {White checkmated} 0-1
Kc5,Ke5, Kc4,Ke4, Kc5,Qc7+, Kb4,Kd3, Ka4,Qb6, Ka3,Kc3, Ka4,Qb4#  {White checkmated} 0-1
Rab1,Qxc4, Bxb6,Rb8, Rbc1,Qg4, Bc7,Rb2, Bf7,Qe2, Rd2,Rxd2, h3,Qg2#  {White checkmated} 0-1
Be4,Qg4+, Kh1,Bb8, Bxg6,hxg6, Be7,Qh3, Qh6+,gxh6, Bf6+,Kh7, Kg1,Qxh2#  {White checkmated} 0-1
Kh3,d2, Kg2,d1=Q, Kh3,Qd7+, Kg2,Qd6, Kh1,Rh7+, Kg2,Rh2+, Kg1,Qd4#  {White checkmated} 0-1
c7,Rgh8, f4,Ng4, Bxg4,Bxg4, b3,Rh1+, Kf2,R8h2+, Ke1,Re2+, Kd1,Rxf1#  {White checkmated} 0-1
Kb3,d1=Q+, Kb2,Qd3, Kc1,Ne4, Kb2,Qc3+, Kb1,Nd2+, Ka2,Qb3+, Ka1,Qa3#  {White checkmated} 0-1
Kf2,Qf5+, Kg3,a5, Kh2,a4, Kg3,a3, Kh2,a2, Kg3,a1=Q, Kh2,Qf4#  {White checkmated} 0-1
Kd4,a2, Ke5,a1=Q, Kf4,Qd1, Ke5,Qe8+, Kf4,Qf1+, Kg4,Qg8+, Kh5,Qh1#  {White checkmated} 0-1
Kg7,Qe6, Kh8,Qe7, Kg8,Kd3, Kh8,Ke4, Kg8,Kf5, Kh8,Kg6, Kg8,Qg7#  {White checkmated} 0-1
Kd4,f3, Kc4,f2, Kd4,f1=Q, Ke5,Qff3, Ke6,Qg6+, Kd7,Qff7+, Kd8,Qgg8#  {White checkmated} 0-1
g4,b5, Kg2,b4, Kf2,b3, Kg2,b2, Kf2,b1=Q, Kg2,Qbc2+, Kg1,Qdd1#  {White checkmated} 0-1
Kg3,f1=Q, Kg4,b3, Kg5,b2, Kg4,b1=Q, Kg5,Qb8, Kh5,Qg8, Kh4,Qh1#  {White checkmated} 0-1
Kf3,Kd6, Ke3,Ke5, Ke2,Kxe4, Kf1,Rb2, Kg1,Kf3, Kh1,Kg3, Kg1,Rb1#  {White checkmated} 0-1
Kf1,Kxg5, Kg1,h4, gxh4+,Kxh4, Kf1,Kg3, Ke1,Qc2, f4,Kf3, fxe5,Qe2#  {White checkmated} 0-1
Kxd1,a4, g4,a3, g5,a2, Kc2,a1=Q, Kb3,Qc3+, Ka2,Qa3+, Kb1,d1=Q#  {White checkmated} 0-1
Kg1,Qe2, Kh1,Qxe3, Kg2,Qf3+, Kg1,e3, f5,e2, Kh2,e1=R, fxg6,Rh1#  {White checkmated} 0-1
Re6+,Kf7, Rxe4,Nxh2+, Kxh4,Rg1, f5,Nf3+, Kh5,Rxf5+, Kh6,Rg6+, Kh7,Rh5#  {White checkmated} 0-1
hxg6,hxg6, Kg2,a4, Kf2,a3, Kg1,Rb2, Kf1,a2, Nxf5+,gxf5, Kg1,a1=Q#  {White checkmated} 0-1
f6+,Kxe6, Rxc2,Rxc2, Kd1,h1=R+, Kxc2,Rxa1, Kd2,Ra2+, Ke1,Rb3, f7,Rb1#  {White checkmated} 0-1
Kf1,Ra2, Ke1,h5, Kf1,h4, Ke1,Kg3, Kf1,h3, Ke1,h2, Kd1,h1=Q#  {White checkmated} 0-1
Kf2,Rb2, d5,Qa2, Kg1,Rxe2, Kf1,Rf2+, Kg1,Rg2+, Kh1,Rh2+, Kg1,Qg2#  {White checkmated} 0-1
Kd5,Qd7+, Kc5,Ke4, Kc4,Qc6+, Kb4,Kd3, Ka5,Qb7, Ka4,Kc4, Ka3,Qb3#  {White checkmated} 0-1
Kg2,a4, Kf2,a3, Kg2,a2, Kh2,a1=Q, Kg2,Qb2+, Kg1,Qg3+, Kf1,Qgf2#  {White checkmated} 0-1
Kg6,Qf4, Kg7,Ke4, Kg6,Ke5, Kg7,Ke6, Kg6,Qg4+, Kh6,Kf7, Kh7,Qh4#  {White checkmated} 0-1
Kg1,e2, Kg2,e1=Q+, Kh3,Qh6+, Kg2,Qeh1+, Kf2,Qf4+, Ke2,Qhe4+, Kd1,Qc1#  {White checkmated} 0-1
Kg2,c4, Kf2,Rd3, Kf1,c3, Kg2,c2, Kg1,c1=Q+, Kg2,Qc2+, Kg1,Rd1#  {White checkmated} 0-1
Qd4,Kf8, Qb4+,Bd6, Qxb7,Qd7, Qxa8,Qg4+, Kh1,Qxf3+, Kg1,Qg4+, Kh1,Rxh4#  {White checkmated} 0-1
Kf2,a5, Kg3,a4, Kf2,Qc3, Kf1,Qb2, Ke1,a3, Kf1,a2, Kg1,a1=Q#  {White checkmated} 0-1
Kg4,Ke2, Kg5,Ke3, Kg6,Ke4, Kh7,Qg1, Kh6,Kf5, Kh7,Kf6, Kh6,Qh1#  {White checkmated} 0-1
dxc6,Qf2+, Kh1,Qxg3, Qxe4,Rf2, Qc4+,Kh8, Rd8+,Rxd8, Qg8+,Rxg8, e4,Qh2#  {White checkmated} 0-1
g5,a1=Q, f4,Kf7, h4,Qab1+, Kg4,Qd1+, Kg3,Qc3+, Kh2,Qdd2+, Kg1,Qcc1#  {White checkmated} 0-1
Kg1,Rxf5, Qxf5,Qxf5, Bd2,Qxh3, Bc1,Qg3+, Kf1,Qh2, a3,Bg3, e4,Qf2#  {White checkmated} 0-1
Ke4,h4, f6,h3, Kf3,h2, Kf2,h1=Q, Ke2,Qh3, Kd1,Qgg2, Ke1,Qhh1#  {White checkmated} 0-1
Kb1,Kb3, Ka1,e3, Kb1,Nd4, Ka1,Nc2+, Kb1,Nb4, Ka1,e2, Kb1,e1=R#  {White checkmated} 0-1
Kd1,g2, Kd2,Nf4, Kc2,g1=Q, Kb3,Qc1, Ka4,Qb2, Ka5,Nd5, Ka4,Qb4#  {White checkmated} 0-1
Kc2,Qe3, Kb2,Qd3, Ka2,Qc3, Kb1,Qd2, Ka1,Bd5, Kb1,Bb3, Ka1,Qa2#  {White checkmated} 0-1
f5,exf5, gxf5,Rc6, f6,Rxf6, Kh1,a3, Kg1,a2, Kh2,a1=R, Kh3,Rh6#  {White checkmated} 0-1
h4,gxh4, Kh1,g3, Rxf3+,Kg4, Rf1,Qc2, Rf4+,Kxf4, Kg1,Qf2+, Kh1,Qf1#  {White checkmated} 0-1
Kh5,Kf4, Kh6,Kf5, Kh7,Rg1, Kh6,Rg2, Kh7,Kf6, Kh8,Kf7, Kh7,Rh2#  {White checkmated} 0-1
Kf1,b2, Kf2,b1=Q, Kf3,Qf5+, Kg3,Ke2, Kh2,Qg4, Kh1,Kf2, Kh2,Qh4#  {White checkmated} 0-1
a4,Qh3, a5,Ng4, Rxf8+,Rxf8, Nf3,exf3, Qc2,f2+, Qxf2,Rxf2, a6,Qxh2#  {White checkmated} 0-1
Ng6+,Qxg6, Bg5,Qxg5, Qg4,fxg4, a4,Qe3, Kg2,Qf2+, Kh1,gxh3, axb5,Qg2#  {White checkmated} 0-1
Bxe4,Rxe4, gxh5,Bxh3, Rf2,Rg4+, Ng2,Bxg2, Qh7+,Kxh7, Rf4,Qe1+, Rf1,Qxf1#  {White checkmated} 0-1
f4,Qg1+, Ke2,Qg4+, Kf2,gxf4, b6,Qg3+, Kf1,f3, b7,Qg2+, Ke1,Qe2#  {White checkmated} 0-1
f3,Nc2, Rxa2,Rxa2, fxg4,Kxg4, Kh2,Nd4+, Kg1,Kf3, Kh1,Kg3, Kg1,Ra1#  {White checkmated} 0-1
h4,Bh3, Bxh3,Qxh3, d4,e4, Nd2,Nh6, a4,Ng4, Nf3,exf3, Qxf3,Qh2#  {White checkmated} 0-1
Kh2,Be6, f4,Bxh4, fxe5,fxe5, Kg2,e1=Q, b4,Qf2+, Kh1,Bg4, b5,Bf3#  {White checkmated} 0-1
Kh1,Bh3, Ra1,Bg2+, Kg1,Bh3, Kh1,h4, Re1,Bg2+, Kg1,h3, Ra1,h2#  {White checkmated} 0-1
Qe1,Bxa1, Qxa1,Rf8+, Ke2,Qf2+, Kd3,Rd8+, Qd4,Rxd4+, Kc2,Rxd2+, Kc1,Qe1#  {White checkmated} 0-1
Kf1,Bf5, Kf2,Ke4, Kf1,Bxh3+, Kf2,Kf4, Kg1,Kg3, Kh1,Bg2+, Kg1,f2#  {White checkmated} 0-1
Kf3,Qxf2+, Ke4,Qe3+, Kf5,Qe5+, Kg4,f5+, Kg5,Be3+, Kh5,Qf6, h4,Qh6#  {White checkmated} 0-1
g4+,Kxg4, Ra4,Rd2, d6,Kh5, Kh1,Nf3, Rc2,Rxc2, Rh4+,Kxh4, d7,Rxh2#  {White checkmated} 0-1
Kd8,Ke6, Kc8,Rh7, Kd8,g4, Kc8,Kd6, Kb8,Kc6, Ka8,Kb6, Kb8,Rh8#  {White checkmated} 0-1
Kh1,gxh4, gxh4,Bxh4, Rac1,Ne2, Rxc5,Rf6, Rxe5,Rh6, Rh5,Rxh5, Rg1,Bxf2#  {White checkmated} 0-1
Kb5,Qc3, Kb6,Ke5, Kb5,Kd5, Kb6,Qc6+, Ka5,Qb7, Ka4,Kc4, Ka5,Qb5#  {White checkmated} 0-1
Kf1,Nf3, Rd3,Nxh2+, Ke1,Ng4, Kf1,Rf2+, Kg1,h2+, Kh1,Rf1+, Kg2,h1=Q#  {White checkmated} 0-1
Kg4,Qe3, Kf5,f3, Kg4,f2, Kh4,f1=Q, Kh5,Qfg1, Kh4,Qef2+, Kh5,Qfh2#  {White checkmated} 0-1
Ke3,Qf6, Ke4,Kc5, Ke3,Qf5, Ke2,Kd4, Kd1,Kd3, Kc1,Qb5, Kd1,Qb1#  {White checkmated} 0-1
Kc4,a1=Q, Kd5,Qf6, Kc4,Rd8, Kb3,Qc6, Ka2,Ra8+, Kb2,Rb8+, Ka2,Qa4#  {White checkmated} 0-1
Kh2,Bg4, gxf4,Qxf4+, Kg1,Bf3, Rd6,Bh4, Qxa6,Qg4+, Kf1,Qg2+, Ke1,Qxf2#  {White checkmated} 0-1
Kd6,Qef4+, Ke7,Qf7+, Kd6,Qa3+, Kc6,Qd7+, Kb6,Qc3, Ka6,Qb3, Ka5,Qdb5#  {White checkmated} 0-1
Kc7,Qd6+, Kb7,Qc5, Ka6,Kd6, Kb7,Kd7, Ka6,Qb4, Ka7,Kc7, Ka6,Qb6#  {White checkmated} 0-1
Kd2,f2, Kxc2,f1=Q, Kd2,Qd3+, Ke1,Qe3+, Kd1,Qf2, Kc1,g2, Kd1,g1=R#  {White checkmated} 0-1
Kc4,Qg3, Kb4,Qff4+, Kb5,Qgg5+, Ka6,Qff6, Kb7,b5, Kc8,Qgg7, Kb8,Qff8#  {White checkmated} 0-1
Kf1,g2+, Kg1,Bf4, Rd3,Rc1+, Rd1,Rxd1+, Kf2,Bg3+, Ke3,g1=Q+, Ke4,Qe1#  {White checkmated} 0-1
Kg2,Ke4, Kh2,f4, gxf4,Kxf4, Kg2,Qg3+, Kf1,Qh2, Ke1,Ke3, Kd1,Qd2#  {White checkmated} 0-1
Kg2,Qe3, Kh2,Kd3, Kg2,Ke4, Kh2,Qf3, Kg1,Qe2, Kh1,Kf3, Kg1,Qg2#  {White checkmated} 0-1
Kg3,Qg4+, Kf2,Qh3, Kg1,Qf3, Kh2,Ke3, Kg1,Qe2, Kh1,Kf3, Kg1,Qg2#  {White checkmated} 0-1
Kg2,Kd3, Kh2,g4, Kg2,Ra2+, Kf1,Ke3, Kg1,Kf3, Kh1,Kxg3, Kg1,Ra1#  {White checkmated} 0-1
Kf2,c2, h6,gxh6, gxh6,c1=Q, Kf3,Qc4, a3,Rd3+, Kg2,Qc2+, Kg1,Rd1#  {White checkmated} 0-1
f4,exf4, Kf1,c2, Kf2,c1=Q, Kg2,Qe3, Kf1,Qd2, e5,f3, Kg1,Qg2#  {White checkmated} 0-1
Qxd5+,Kg7, Qxb7+,Kf6, Qa6+,Kg5, Qe2,Rxh5+, Qxh5+,Kxh5, a3,Bh3, c6,Qg2#  {White checkmated} 0-1
gxh7,Ne5, Qc2,c5, b4,cxd4, cxd4,Ne2+, Kh2,Qh4+, Bh3,Qg3+, Kh1,Qxh3#  {White checkmated} 0-1
Qxb4,Rxf5, Qb8+,Kh7, Qxc7,Qe4+, Kg1,Rxh5, Rff1,Rh1+, Kf2,Rh2+, Kg1,Qg2#  {White checkmated} 0-1
Kg4,a5, Kg3,Qf5, Kg2,Qf4, Kh1,Qg4, Kh2,Ke2, Kh1,Kf2, Kh2,Qg2#  {White checkmated} 0-1
Ke3,Qe6+, Ne5,f6, Qxg7,fxe5, Qxh8,exd4+, Kf4,Qe4+, Kg5,Bd8+, Kh5,Qg4#  {White checkmated} 0-1
Qb3,O-O-O, Bg5,Kb8, Bxf6,gxf6, e3,Rhg8, c4,Rxg3+, fxg3,Qxg3+, Kh1,Qxh2#  {White checkmated} 0-1
Kh2,Rc2+, Kh3,Rc5, Nf6,Rf5, Kh2,Rxf6, Kh1,Rh6+, Kg1,Rh5, Kf1,Rh1#  {White checkmated} 0-1
c3,e5, dxe5,Rxe5, Rf2,Qh4, Rxf4,Qxf4+, Kg2,Re2+, Kg1,Qh2+, Kf1,Qg2#  {White checkmated} 0-1
Kd2,Qb4+, Kc2,Rc8+, Kd1,Qb3+, Kd2,Qb2+, Kd3,Nb4+, Ke3,Qxc1+, Ke2,Rc2#  {White checkmated} 0-1
Ke1,a4, Kf1,a3, Kg1,a2, Kh2,a1=Q, Kg3,Qg1+, Kh3,Qg4+, Kh2,Qg2#  {White checkmated} 0-1
Kg3,Qf4+, Kh4,Bf1, Kh5,g3, a5,Qg4+, Kh6,g2, axb6,g1=Q, b7,Qh2#  {White checkmated} 0-1
Qg2,f5, b4,Rf6, c3,Rh6, Qa2+,Kh7, Kf2,Qh2+, Ke1,Qg1+, Kd2,Rh2#  {White checkmated} 0-1
Kh1,Bxf3+, Qxf3,Qxf3+, Kg1,Rfe8, Rf1,Qg3+, Kh1,Re2, Rf2,Rxf2, b4,Qg2#  {White checkmated} 0-1
Kd3,b2, Kc3,Kc1, Kd3,b1=Q+, Ke3,Qb3+, Kf2,Qgg3+, Ke2,Qb2+, Kf1,Qbf2#  {White checkmated} 0-1
Kc4,Qe5, Kd3,Qd4+, Kc2,Qe3, Kb2,Nd4, Ka1,Qd2, Kb1,Qc2+, Ka1,Nb3#  {White checkmated} 0-1
Ke7,e4, Kf7,e3, Kf8,e2, Ke7,e1=Q+, Kf8,Qf6+, Kg8,Qe8+, Kh7,Qfg6#  {White checkmated} 0-1
Kh2,Rg4, Kh3,Rg8, Kh4,Rg7, Kh3,Kf4, Kh2,Kf3, Kh1,Kf2, Kh2,Rh7#  {White checkmated} 0-1
Kb1,Qd2, Ka1,Kg5, Kb1,Kf5, Ka1,Ke4, Kb1,Kd3, Ka1,Kc3, Kb1,Qb2#  {White checkmated} 0-1
Kf2,a2, Bb2,Qxb2, Kg1,c1=Q, Rxc1,Qxc1+, Kf2,a1=Q, Ke2,Qd4, g4,Qf1#  {White checkmated} 0-1
Rg1+,Kh4, Rf1,Kg4, Kg1,Kg3, Kh1,f2, Rd1,Re3, Rf1,Re1, b5,Rxf1#  {White checkmated} 0-1
Kg5,Qe5+, Kg6,Kg4, Kf7,Kg5, Kf8,Kf6, Kg8,Qg5+, Kf8,Qg7+, Ke8,Qe7#  {White checkmated} 0-1
Kb3,Re7, Qb6,Be6, Qd4,Rb7+, Ka3,Be7+, b4,Rxb4, Qc5,Qxc5, Bd3,Qc3#  {White checkmated} 0-1
Kg3,Qe3+, Kg2,Qf4, Kh3,Qf3+, Kh2,Bf4+, Kg1,Bg3, g5,Qf2+, Kh1,Qh2#  {White checkmated} 0-1
Kf4,Qf6, Kf3,Qe5, Kf2,Bg4, Kg2,Qf4, Kh1,Qd2, Kg1,Bh3, Kh1,Qg2#  {White checkmated} 0-1
Qd3,Ne2+, Qxe2,Qxe2, Rd5,Qf3, Be3,Rxe3, fxe3,Rxb2, Rd2,Rxd2, Re1,Qg2#  {White checkmated} 0-1
Rg4,Qe5+, Kh6,Rf6+, Kh7,Qf5+, Kg8,Qxg4+, Kh7,Qh5+, Kg7,Qf7+, Kh8,Rh6#  {White checkmated} 0-1
Kd6,Qd3+, Kc5,Ke5, Kc6,Qc4+, Kd7,Qd5+, Ke8,Qb7, Kd8,Ke6, Ke8,Qb8#  {White checkmated} 0-1
Kxc6,Qxd4, Kc7,Qc4+, Kd7,d4, Kd6,d3, Ke5,d2, Kf5,d1=Q, Ke5,Qdd5#  {White checkmated} 0-1
Kf2,Qe2+, Kg3,Qe3+, Kg2,Bd5+, Kf1,Qf3+, Ke1,Qg2, Kd1,a2, Kc1,a1=Q#  {White checkmated} 0-1
Kf5,b2, Kg5,b1=Q, Kf6,Qb6+, Ke7,Qe4+, Kf8,Qf5+, Ke7,Qfe6+, Kf8,Qd8#  {White checkmated} 0-1
Kf5,Kd4, Kg6,Ke5, Kg7,Qg3+, Kf7,Qg5, Ke8,Ke6, Kf8,Qg4, Ke8,Qg8#  {White checkmated} 0-1
Kd5,Qe6+, Kc5,Nb3+, Kb4,Qfc4+, Ka3,Qea6+, Kb2,Qc1+, Kxb3,Qcc4+, Kb2,Qaa2#  {White checkmated} 0-1
Ke2,h3, Kd3,h2, Kc2,h1=Q, Kd3,Qe4+, Kd2,Qb2+, Kd1,Qd3+, Ke1,Qde2#  {White checkmated} 0-1
Kg4,d3, Kf3,d2, Kg2,d1=Q, Kh3,Qd4, Kg2,Qec3, Kf1,Qdd2, Kg1,Qcc1#  {White checkmated} 0-1
Ke5,Qe1+, Kd5,f1=Q, Kd4,Qf5, Kc4,Qd7, Kc5,Qc1+, Kb4,Qb7+, Ka4,Qa1#  {White checkmated} 0-1
Kf1,e3, Kg2,e2, Kf3,e1=Q, Kg2,Qe2+, Kg1,Ke3, Kh1,Kf3, Kg1,Qg2#  {White checkmated} 0-1
Kf3,a1=Q, g4,hxg4+, Kxg4,Qg1+, Kh5,Qbc5+, Kh4,h5, Kh3,Qg4+, Kh2,Qcg1#  {White checkmated} 0-1
Kd1,Kxc5, Ke1,h5, Kf1,h4, Ke1,h3, Kf1,Bd5, Ke1,h2, Kd1,h1=R#  {White checkmated} 0-1
Kg2,Nc4, Rc7+,Kf8, Rc8+,Kg7, b5,Qe2+, Kh1,Ne3, Rc2,Qxc2, Kg1,Qg2#  {White checkmated} 0-1
Ke5,c3, Ke6,c2, Ke5,f3, Ke4,f2, Kxe3,c1=Q+, Ke4,f1=Q, Ke5,Qe3#  {White checkmated} 0-1
Kf2,Rxa1, Ke2,Rb1, Ke3,a1=Q, Kd3,Qa4, Ke3,Rb3+, Kf2,Qa2+, Kg1,Rb1#  {White checkmated} 0-1
Bd1,Qxd1, Kh4,Qg1, Kh5,Kf4, Kh6,Kf5, Kh7,Kf6, Kh8,Kf7, Kh7,Qh1#  {White checkmated} 0-1
Ke6,Qc5, Kf6,Ke4, Kf7,Qd6, Ke8,Qc7, Kf8,Kf5, Kg8,Kf6, Kh8,Qg7#  {White checkmated} 0-1
gxf5,Bxf5, Bxe4,Bxe4, Rfe1,Rah8, b4,Rh2, Kf1,Rg2, Nf3,Bxf3, b5,Rh1#  {White checkmated} 0-1
Kf3,Qf1+, Ke4,g1=Q, Kd5,Qg4, Kd6,Qff5, Kc6,Qgg6+, Kc7,Qff7+, Kc8,Qgg8#  {White checkmated} 0-1
Kg2,Qxf7, e4,Kxe4, Kg1,Kxd4, Kg2,Ke3, Kh2,Qg6, Kh1,Kf2, Kh2,Qh6#  {White checkmated} 0-1
Ra5+,Kh6, Rxa2,Rxa2, Kf1,Kg5, h3,Kf4, Kg1,Kf3, Kh1,Kg3, Kg1,Ra1#  {White checkmated} 0-1
f3,Qe2+, Kg3,Be5+, f4,Qe3+, Kg2,Bxf4, Kf1,Bg3, Kg2,Qf2+, Kh3,Qh2#  {White checkmated} 0-1
Kf2,Ke4, Kf1,d4, Kf2,d3, Kf1,d2, Kg2,d1=Q, Kf2,Qd2+, Kg1,Re1#  {White checkmated} 0-1
hxg4,Qxg4+, Kf2,Qf3+, Kg1,Ng4, Rxh6+,Bxh6, Qh7+,Kxh7, Nc3,Qf2+, Kh1,Qh2#  {White checkmated} 0-1
g5,d3, g6,Ke6, g7,Kf7, Kf1,Qe2+, Kg1,d2, g8=B+,Kxg8, Kh1,d1=Q#  {White checkmated} 0-1
Rf1,exf1=Q+, Kxf1,d3, g4,d2, Kf2,d1=Q, Kg3,Qd3+, Kg2,Re2+, Kg1,Qd1#  {White checkmated} 0-1
Kg2,Qg5+, Kf1,hxg6, Bh5,Qf4+, Kg2,Ne4, Kh1,Qh4+, Kg1,Qg3+, Kf1,Qf2#  {White checkmated} 0-1
Kf1,a1=Q+, Kg2,Qa2+, Kh1,Kc5, Kg1,Kd4, Kh1,Ke3, Kg1,Kf3, Kh1,Qg2#  {White checkmated} 0-1
Rh6+,Qhxh6, Ke4,Qhg6+, Kd5,Qd7+, Kc5,Qgc6+, Kb4,Rb2+, Ka3,Qdb7, f5,Qca6#  {White checkmated} 0-1
Kg4,Qe2+, Kg3,Kd3, Kh3,Ke3, Kg3,Qf3+, Kh4,Qg2, f5,Kf4, fxe6,Qg4#  {White checkmated} 0-1
