Rh1,h6, gxh6,Nxh6, Bxh6,gxh6, Qxh6,Qd5, Qg6+,Kf8, Qf6+,Kg8, Rh8#,{Black checkmated} 1-0
b4,Nc3, Qc2,Bxb4, axb4,a5, bxa5,Nd5, cxd5,exd5, Bd3,g6, O-O,{Black resigns} 1-0
c3,Be6, b4,O-O-O, b5,Nab8, bxc6,Nxc6, Rb1,d5, exd5,Bxd5, c4,{Black resigns} 1-0
Kd6,Kf7, Kd7,e4, Kd6,e3, Nxe3,Kg7, Ke6,Kh7, Nd5,Kg7, Nxf6,{Black resigns} 1-0
Rb1,Qa3, Nb5,Bxh2+, Kxh2,Ng4+, Kg1,Nxf2, Rxf2,Qxa2, Nc7+,Ke7, Nxa8,{Black resigns} 1-0
b4,f5, b5,fxe4, dxe4,Rxf3, Bxf3,Be5, bxa6,bxa6, Rc1,Rb8, Qe2,{Black resigns} 1-0
f6,Kd7, f7,Ke7, Kg7,Ke6, f8=Q,a2, Qf6+,Kd7, Qa1,c4, Qxa2,{Black resigns} 1-0
Nxh7,Nc4, Bh6,Bxf2+, Rxf2,Qe7, Qg6+,Kh8, Nf6,Qf7, Bf8+,Qh7, Rxh7#,{Black checkmated} 1-0
Kg2,hxg4, hxg4,Kh7, Rh1,Qxh1+, Kxh1,f6, Kg2,g5, fxg6+,Kxg6, Qe4+,{Black resigns} 1-0
h3,Kg6, Nb3,Ra6, Nd4,b3, Nxb3,Kf5, Nd4+,Ke4, Rxc6,Rxc6, Nxc6,{Black resigns} 1-0
Ne4,Bd4, Nfg5,Qxb2, Nxh7,Rh8, Nhg5,Qb5, Nf7,Rf8, Nfd6+,cxd6, Nxd6+,{Black resigns} 1-0
Kf1,Qxh5, f4,Qxh2, Rh1,Ra2, Qxa2,Qxh1+, Bxh1,b6, Kf2,c5, Rg1,{Black resigns} 1-0
g4,h4, g5,d4, g6,h3, g7,d3+, Kd1,Bxg7, Nxg7,Kc3, Bg3,{Black resigns} 1-0
Nd2,Rad8, f3,Nxd4, cxd4,Bb5, fxe4,Bxd3, Qxd3,Qg6, Rf4,Kh8, Rg4,{Black resigns} 1-0
Nd2,Rad8, f3,Nxd4, cxd4,Bb5, fxe4,Bxd3, Qxd3,Qg6, Rf4,Kh8, Rg4,{Black resigns} 1-0
Bd7,Ka7, g4,Kxa6, g5,Bg7, f5,Kb7, f6,Bxf6, gxf6,Rh7, f7,{Black resigns} 1-0
Bxg7,Kxg7, Ne5,Rf5, Qg3,Rxf1+, Rxf1,Kg8, Nxg6,Be8, Ne7+,Kh8, Rf8#,{Black checkmated} 1-0
Ke5,Kf7, Kd6,h4, gxh4,e5, dxe5,Kf8, c6,Ke8, e6,Kd8, h5,{Black resigns} 1-0
e4,Rfe8, e5,Nxe5, fxe5,Bxe5, dxe5,g5, Bxg5,Qc5+, Be3,Qe7, exf6,{Black resigns} 1-0
Bf2,Qxd3, Nf3,g4, Ne5,Qxf1+, Rxf1,Be8, Be3,g3, hxg3,Rxg3, Bh6,{Black resigns} 1-0
exf6,gxf6, Qe2,Qd6, Rce1,Qf4, Ne5,fxe5, Rxf4,exf4, Qh5,Rf7, Re5,{Black resigns} 1-0
Qxe1,Rg8, Bf4,Rg7, Ng6+,Rxg6, Bxg6,h5, Rxh5+,Kg8, Be5,Qg7, Bxg7,{Black resigns} 1-0
Bc4,Qe6, e4,Rxf3, Rxf3,Nxd4, cxd4,Bc5, dxc5,c6, Nc3,Qe7, exd5,{Black resigns} 1-0
cxd3,e6, O-O,Qg5, e4,Ne3, fxe3,Qxe3+, Kh2,Bg6, Nbc3,Bh5, g4,{Black resigns} 1-0
Qh6+,Kg8, Qg6+,Kh8, Qh5+,Kg7, Qxf7+,Kh6, Bd3,f5, Bxf5,Rxe3+, Kd1,{Black resigns} 1-0
Kg2,fxg4, hxg4,Rc2+, Rf2,Rc5, Rd2,Kf7, Rxe4,Rc7, Rf2+,Kg7, Re6,{Black resigns} 1-0
c6,Bd6, Nxd6,Kxd6, Kb6,g6, hxg6,f5, exf5,Ke7, c7,Kd7, g7,{Black resigns} 1-0
b7,Kc4, b8=Q,Kd3, Qd6+,Kc2, Qc8+,Kb1, Qb4+,Ka1, Qc1+,Ka2, Qcb2#,{Black checkmated} 1-0
Nxh6,Qxa2, Rd2,Be3, Re2,Rxd3, Rh1,Rxc3, Nf5,Bh6, Qxh6,Qe6, Qxh7#,{Black checkmated} 1-0
Kh5,Kf7, Kh6,Ke7, Kg7,Kd7, Kxf6,Kc6, g5,Kc7, g6,Kd6, g7,{Black resigns} 1-0
Nd2,Bd5, b3,Be7, c4,bxc4, bxc4,Be6, f3,Rab8, Rab1,g5, Kg2,{Black resigns} 1-0
Bf4,Qh4, Nf7,g5, Bxg5,Ba4, Qxa4,Qg3, Bxd8,Rg8, Rf2,e3, Raf1,{Black resigns} 1-0
Rxf6,Kh8, e5,Qc5, Rb5,Qa3, Ne4,Qxa2, Ng5,Qxc2, Qxc2,Kg8, Qxh7#,{Black checkmated} 1-0
hxg5,Rxg5, Bh4,Rg4, Bxf6,Rxg2+, Kxg2,Ne6, Bxd8,Nxd8, Nd5,Kf8, Nxc7,{Black resigns} 1-0
c7,Kf7, Qd6,Re8, Qd7+,Re7, Qd8,Rxc7, Qxc7+,Ke8, Bd6,h5, Qe7#,{Black checkmated} 1-0
dxe4+,Kxe4, h6,Kf3, h7,Bg3+, Kh5,Be5, b8=Q,Bxb8, h8=Q,Ba7, d6,{Black resigns} 1-0
axb5,cxb5, Kf2,Nd5, Qxf4,Nxf4, Rxe4,Ne6, d5,a5, dxe6,fxe6, Rxe6,{Black resigns} 1-0
Rxf8,Nd8, Rh8,Nc6, Bg7,a4, Rxh5,Ra5, Rh8,Kc7, h5,Bd7, h6,{Black resigns} 1-0
Ke4,Ka6, Kd5,Rb4, Rxb4,axb4, Kc4,Kb6, Kxb4,Kc7, Kb5,Kd7, Kb6,{Black resigns} 1-0
Nb5,Rfe8, Nxa7,Rd4, Nc6,Qd6, Nxd4,Qxd4+, Qxd4,cxd4, Bxf6+,Kxf6, Kf2,{Black resigns} 1-0
Nd2,Rad8, f3,Nxd4, cxd4,Bb5, fxe4,Bxd3, Qxd3,Qg6, Rf4,Kh8, Rg4,{Black resigns} 1-0
Nc7,Rb8, c4,Bf5, Nc3,Na5, N7d5,Rd7, Ne2,Rc8, Ndf4+,exf4, Nxf4#,{Black checkmated} 1-0
fxg4,Qc4, Rc1,Qb5, Rc5,Qb6, Rxd5,cxd5, h6,gxh6, Bxh6,Qg6, g5,{Black resigns} 1-0
Rh1,Qg2, Rdg1,Nxe5, dxe5,Qxg1+, Bxg1,c5, Qb5,a6, Qb6,c4, Nd4,{Black resigns} 1-0
Kf6,Ke4, Ke6,Kf4, Kxd6,a3, Kc5,Ke4, d6,a2, Nxa2,b4, Nxb4,{Black resigns} 1-0
c5,dxc5, dxc5,Nxf2, Rxf2,Nxb4, axb4,Bxc5, bxc5,a5, Ne5,f6, Nxd7,{Black resigns} 1-0
Bh6,Rxa4, Rf8,Rh2+, Kxh2,Ra2+, Kh1,Ra1, Qxa1,Qxf8, Bxf8,h5, Bh6,{Black resigns} 1-0
h5,Kxa3, h6,Kb2, h7,a3, h8=Q+,Kb3, Qa1,a2, Kf3,Ka3, Ke3,{Black resigns} 1-0
a6,Rxd4, a7,Kc5, Rh8,Ra4, a8=Q,Rxa8, Rxa8,d4, Ke2,Kd5, Kd3,{Black resigns} 1-0
e4,Qd7, e5,Nxd4, cxd4,Be7, exf6,Bxf6, Ne5,Bxe5, Rxe5,f6, Re1,{Black resigns} 1-0
e4,Qd7, e5,Nxd4, cxd4,Be7, exf6,Bxf6, Ne5,Bxe5, Rxe5,f6, Re1,{Black resigns} 1-0
e5,Nxd4, cxd4,Bxf3, Nxf3,Rac8, exf6,Qxf6, Bg5,Qg6, Bxg6,fxg6, h3,{Black resigns} 1-0
Bxd4,exd4, Nd5,Qe5, Bxf3,Rc8, O-O-O,d3, Qxd3,b5, Qd4,Qg5+, Kb1,{Black resigns} 1-0
f4,O-O, f5,Kh8, f6,gxf6, gxf6,Bd8, Qh6,Rg8, Rxg8+,Kxg8, Qg7#,{Black checkmated} 1-0
Rc7,b3, cxb3,cxb3, Rxc6,Kh6, Rb6,Kg5, Rxb3,f5, g3,Kg4, Kg2,{Black resigns} 1-0
Ne4,Kb8, Nxd6,Ref8, c4,g5, c5,Ka8, b4,f5, Rac1,Qc6, Qxc6,{Black resigns} 1-0
Bb1,Rxc1, Qxc1,Nxa2, Bxa2,Bb4, exf6,Qxf6, Rf1,Rc8, Qd1,Bb5, Re1,{Black resigns} 1-0
Bxf8,Qxf8, Rd8,Ng4+, hxg4,Qxd8, Qxd8+,Kg7, Qxc7,a6, Qc3+,f6, Qc7+,{Black resigns} 1-0
Rf1,Bd6, Re1,Bb4, a3,Bd6, Nf1,g6, Bg5,Qg7, Ne5,f6, Nxd7,{Black resigns} 1-0
e5,Nxe5, dxe5,Bxf3, Nxf3,Bc5, exf6,Qxf6, Bg5,Bxf2+, Kxf2,Qxg5, Nxg5,{Black resigns} 1-0
c5,bxc5, Kxc5,Kd8, b6,Kc8, f6,Kd7, Kd5,Kd8, Kd6,Ke8, b7,{Black resigns} 1-0
Ra1,a2, Rc2,Rd8, Be2,e5, Rcxa2,Rxa2, Rxa2,Be6, Rd2,Rxd2, Bxd2,{Black resigns} 1-0
cxd4,Re2, dxc5,Kf8, c6,Ke7, c7,Re1+, Rxe1+,Kd7, Rc1,Kc8, f4,{Black resigns} 1-0
Kh2,Rxc8, hxg4,Rc6, gxf5,Ra6, Qc5,Kg5, Qe5,Ra2, f6+,Kg4, Qxe4+,{Black resigns} 1-0
Ke4,Kb5, Kd5,Kb4, Kd6,Kb5, Kc7,Kb4, Kxb7,Kb5, a6,Kb4, a7,{Black resigns} 1-0
Nxc2,Rxc2, h5,Kc6, h6,Kd7, Ra8,Rc8, Rxc8,Kxc8, h7,Kd7, h8=Q,{Black resigns} 1-0
Qc6,dxe3, fxe3,g3, h3,f4, Rd1,Rxd1+, Rxd1,Qd6, Rxd6,fxe3, Qa8#,{Black checkmated} 1-0
Qb5,Bb4+, Kc2,Rb8, Qxa4,a5, Nxa5,Rb5, Nc4+,Ra5, Nxa5,Bd6, Nc4+,{Black resigns} 1-0
Nh5,Rg8, Qh4,Rg5, Nxf6,Rxg2+, Kxg2,Qd5+, e4,Rg8+, Kh1,Rg1+, Rxg1,{Black resigns} 1-0
g6,Rf3+, Ke7,b4, g7,Kb5, g8=Q,Rd3, e5,Rd4, Rxd4,cxd4, exd6,{Black resigns} 1-0
exd6,Rxd6, Be5,Rd8, Bf6,Qxf6, Rxf6,Bg4, Qc7,Rd7, Qc8+,Kh7, Qf8,{Black resigns} 1-0
Qb2+,Qb4, Qc2,Qxf4, Rb1+,Ka6, Qxc6,Qxf2+, Kxf2,Ka7, Qxb6+,Ka8, Qb7#,{Black checkmated} 1-0
Qxe4,f5, Qd3,Be5, Bc6,e6, Bxd7+,Kxd7, f4,Bg7, Qc4,Ke7, Qc7+,{Black resigns} 1-0
Qh5,Qf6, Ng4,Qg7, Nxh6+,Kh8, Nxf7+,Kg8, Nh6+,Kh8, Ng4+,Qh7, Qxh7+,{Black resigns} 1-0
Kxa4,Kf4, Kb5,Ke4, Kc4,Ke5, b4,Kd6, a4,Ke5, a5,Kd6, a6,{Black resigns} 1-0
Qd3,Qc8, Re1,Bf5, Qe3,Bxa3, bxa3,Qd7, Bb2,Bh3+, Kg1,Bf5, Qe7,{Black resigns} 1-0
Be3,Kg7, h4,Rxh4, f4,Kh6, Rxa4,Kh5, Ra5+,Kh6, Ra6,Kh5, Kg2,{Black resigns} 1-0
Nd2,Rad8, f3,Nxd4, cxd4,Bb5, fxe4,Bxd3, Qxd3,Qg6, Rf4,Qg3, Rg4,{Black resigns} 1-0
f4,Rg8, Qh7,Rh8, Qf5,Rxh2, Kxh2,Rh8+, Kg1,Nc4, Qxf7+,Kd8, Qxd5+,{Black resigns} 1-0
Nd2,Rad8, f3,Nxd4, cxd4,Bb5, fxe4,Bxd3, Qxd3,Qg6, Rf4,Qg3, Rg4,{Black resigns} 1-0
Nd2,Rad8, f3,Nxd4, cxd4,Bb5, fxe4,Bxd3, Qxd3,dxe4, Qxe4,Qxe4, Nxe4,{Black resigns} 1-0
gxh5,Qxe4, Ng5,Qf4+, Rxf4,Rfe8, Qxh7+,Kf8, Rf1,Bc4, Rxf7+,Bxf7, Qxf7#,{Black checkmated} 1-0
Kh7,b5, g6,bxc4, dxc4,Kf6, g7,d5, exd5,Ke7, g8=Q,e4, Qe6+,{Black resigns} 1-0
d5,Na5, b4,g5, Bxg5,Qe8, Bf6+,Kg6, Nh4+,Kh6, bxa5,Rg8, Qxf5,{Black resigns} 1-0
Qh6,f5, Qxh5,Rac8, Ng5,Bh2+, Nxh2,Kg7, Qxh7+,Kf6, Qh6+,Ke7, Nxe6,{Black resigns} 1-0
Qe3,Qa3, Bf3,Qb2+, Be2,Qxb3, Re7,Rxe7, Qxe7,Kg8, Qf7+,Kh8, Qh7#,{Black checkmated} 1-0
gxf5,Bxf5, b5,Bxd3, b6,Ba6, Qa5,Bc8, Qa7,Kf5, Qb8,Be6, b7,{Black resigns} 1-0
Qxe4,Qd2, Qxe5,Bc3, Bxc3,Qxc3, Qxc3,Rfd8, Rfd1,Bg4, Rxd8+,Rxd8, f3,{Black resigns} 1-0
Nd5,Rg8, Qe2,Qe6, Rae1,Nxd5, exd5,Qxe2, Rxe2,Nb4, a3,Nxd5, Nd4,{Black resigns} 1-0
Kg3,c5, Re4+,Kf5, Rh4,Ke5, Kxh3,Kd5, Kg3,b5, Kf3,a5, Ke3,{Black resigns} 1-0
b4,Qb6, c5,Bxc5, dxc5,Qa6, Bxa6,bxa6, Rfd1,Rfd8, Ne5,Nxe5, Qxe5,{Black resigns} 1-0
Kg2,Kf5, Kh3,Kg5, d5,Kf5, Kxh4,Ke5, d6,Ke6, Kh5,Kd7, Kxh6,{Black resigns} 1-0
e5,Nxd3, Qxd3,Bxf3, Qxf3,Bxe5, dxe5,g5, exf6,gxh4, Qg4+,Kh8, Qg7#,{Black checkmated} 1-0
e5,Nd5, Bxh7+,Kh8, Be4,Qe7, Qd3,Rad8, Ng5,g6, Qh3+,Kg8, Qh7#,{Black checkmated} 1-0
Bf4,Kd7, Rxe5,g5, Nxd5,g4, Nf6+,Kd8, Rd1+,Qd2, Rxd2+,Bd7, Rxd7+,{Black resigns} 1-0
Kb1,Rd2, a7,Rd1+, Kc2,Ra1, a8=Q,Rxa8, Bxa8,Ke2, Re6+,Kf2, Kd2,{Black resigns} 1-0
Rb3,Qa1, Nd5,Nxg5, hxg5,Bxg5+, Nxg5,h4, Rc3+,Qxc3+, Nxc3,a6, Qf5,{Black resigns} 1-0
Bxe5,fxe5, Qxe5,Rf7, Qd5,g6, Re7,Kg7, Qxf7+,Kh6, Qxh7+,Kg5, Re5+,{Black resigns} 1-0
bxc3,Ncd7, Qf3,Bxe4, Nxe4,Kh8, Nxf6,Nc5, Ne4,Qe6, Nxc5,Qg6, Bf6+,{Black resigns} 1-0
Rg5+,Kf7, Rh5,Ke7, Rb6,Kd8, Rxb7,h6, Rxh6,Kc8, Rg7,Rc7, Rh8+,{Black resigns} 1-0
Qxc4,Rb8, Nc3,Rxb2, Nb5,Ne5, Bxe5,Qxe5, Qc6+,Kb8, Qxc7+,Ka8, Qxa7#,{Black checkmated} 1-0
Rag1,Nd5, Rh3,f6, Bxf6,Nxf6, Qxf6,Re7, Qxe7,Qxh2+, Rxh2,d6, Qxg7#,{Black checkmated} 1-0
Qh7+,Ke6, Bg5,Rf8, Rhh6,Qe7, Rg7,Qe8, Qf5+,Kd6, Bxf6,Rh8, Be7+,{Black resigns} 1-0
Qg7,g4+, Kxf4,fxe5+, Kxe5,Nb6, Qxh6,Nxc4+, Kf6,Kd7, Nc5+,Kd6, Ne4+,{Black resigns} 1-0
Kh5,Kf7, Kg5,Ke7, Kxf5,Kf7, Ke5,Ke7, f5,Kf7, Kd6,Kf6, Kxc6,{Black resigns} 1-0
Nd4,b5, cxb5,axb5, Rxb5,Rxd5, Rc1,Rxd4, Kxd4,Nd3, Rc7+,Kh6, a4,{Black resigns} 1-0
g4,Rd4, Qf5+,Kd5, Rac1,Rxg4+, Qxg4,Qxc1, Rxc1,Rxc1+, Kg2,Rc7, Qf3+,{Black resigns} 1-0
Kxg2,Kb6, Kf3,a4, b4,e2, Kxe2,Kc6, Ke3,Kb7, Ke4,Kc6, Ke5,{Black resigns} 1-0
Rad1,Be7, Bc5,Qh3, Kh1,Qh4, Bxe7,Bg4, Qxb7,Rc8, Bc6+,Rxc6, Rd8#,{Black checkmated} 1-0
Ke2,Kd6, Re8,Kc5, b8=Q,Rxb8, Rxb8,Kc6, a7,f3+, Kxf3,Kd5, a8=Q+,{Black resigns} 1-0
Ng6,Kd7, Nxe7,Rexe7, Rxe7+,Rxe7, Rxe7+,Kxe7, h7,Kd6, h8=Q,Bxa6, Qe5+,{Black resigns} 1-0
Nxd6,Qe5, Nc4,Qc3, Rac1,Qf6, Rxd7,Kh8, Nd6,Qb2, Rd1,Qxa2, Nxf7+,{Black resigns} 1-0
axb5,Ra2, Ra1,Qa8, Rxa2,Qxa2, Ra1,Qxa1+, Bxa1,Kd7, Bc3,Ra8, Qb1,{Black resigns} 1-0
Rd7,g5, Rb7,Bd6, Rxb6,Ke5, Bf5,Bc7, Rb7,Kd6, Be4,f6, Bd5,{Black resigns} 1-0
Nc6,Rd2, Nxe5,Rxe5, f4+,Kg4, fxe5,fxe5, Rg7+,Kh4, Rf8,Rd1+, Kf2,{Black resigns} 1-0
cxd3,Bxf5, Rxe7+,Bxe7, Re1,Bxd3, Nd5,O-O, Rxe7,c6, Nf4,Ba6, Qg3,{Black resigns} 1-0
Be3,b5, Nb2,Nc3, Qe1,Na2, Qb1,Nc3, Rxa6,Nxb1, Rxb1,Kb7, Rba1,{Black resigns} 1-0
e5,Ka8, Qb4,Re7, Nxc4,Rxe5, Nb6+,axb6, Qxg4,Rxe1+, Nxe1,g6, Qb4,{Black resigns} 1-0
a5,Bd6, a6,Kg7, a7,Kf6, Rb8,Bxb8, axb8=Q,h5, Qd6+,Kf5, Qd7+,{Black resigns} 1-0
Nxf5,Nxg3+, hxg3,a5, Qc6+,Qxc6, Bxc6+,Rd7, Rxd7,f6, e6,cxd3, Rxd3#,{Black checkmated} 1-0
a5,Rf2, a6,Ra2, a7,Rg2+, Kf3,Ra2, a8=Q,Rxa8, Nxa8,Kf5, b6,{Black resigns} 1-0
Nxe4,Qxa1, Qxa8,Qxc1+, Kf2,Bc8, Qxb8,Kd8, Bg4,f5, Bxf5,Ke7, Qc7+,{Black resigns} 1-0
Nd2,Qxb2, Nxe4,Qxa2, Kg3,Qb2, Nxf6+,Qxf6, Rxe8+,Rxe8, Qxe8+,Bxe8, Rxe8#,{Black checkmated} 1-0
Rg4,Rd4, Rxd4,Bd5, Rg4,h6, Rxg7,Rxg7, Qxh6+,Kg8, Qd6,f6, Be4,{Black resigns} 1-0
c4,Qf4, Rae1,Bg7, g3,Qe5, Bxe5,dxe5, f4,exf4, gxf4,g4, f5,{Black resigns} 1-0
exd5,Qd6, Rxa2,Rxa2+, Kxa2,Ra8+, Kb2,b5, Nc2,Qxd5, Ra1,Rd8, Rd1,{Black resigns} 1-0
gxf4,gxf4, Kg2,Kf5, Kf3,Kg5, Nd6,h4, Ne4+,Kf5, a6,Ke5, Nxc3,{Black resigns} 1-0
Nxg4,hxg4, Qxg4,Kg8, Bf6,g6, fxg6,a5, g7,Rfe8, Qh5,Rb7, Qh8#,{Black checkmated} 1-0
Bxg5,Qxg1+, Qxg1,Bxg5, Qxg5+,Kh7, Qe7,Kg7, Qxd6,Rfe8, Qxc6,Rh8+, Kg2,{Black resigns} 1-0
Nxc7,Rxc7, Rg1,Qb8, Bxc7,Bh3, Qg3,Qc8, Bxd6,Be6, Nc5,Nd4, Bd3,{Black resigns} 1-0
e5,Nxd4, cxd4,Nxg2+, Bxg2,Be7, O-O,d5, exd6,Bxd6, Bxd6,Qxd6, Ne4,{Black resigns} 1-0
Qf8+,Kf6, g5+,Kxg5, Qg7+,Kf5, Qg4+,Kf6, Qh4+,Kg6, Rg8+,Kf5, Qf4#,{Black checkmated} 1-0
Qc6,Rc8, b6,Rxa5, b7,Rg8, c8=Q,Ra2, Q6e6,Rxg2+, Kxg2,Rxc8, Qxc8#,{Black checkmated} 1-0
Bc4,Kd6, Bxe6,fxe6, Kb5,e5, Kb6,g5, a6,g4, a7,gxf3, gxf3,{Black resigns} 1-0
Bxc5,dxc5, g5,Nh5, f4,fxe4, fxe5,Bxg5, Qxg5,Rbd8, Bxh5,h6, Qg3,{Black resigns} 1-0
a6,b6, d5,Bxf3, Qxf3,Nxf2, Bxc6,Nh3+, gxh3,Qe7, Bxe8,Qxe8, Qxf7,{Black resigns} 1-0
Kf2,c5, Kg3,cxd4, cxd4,a5, Kxh3,b5, Kg3,a4, Kf3,Kg6, b3,{Black resigns} 1-0
bxc3,Qg4, Nf3,Be7, h3,Qf5, Bxf5,exf5, c4,Be6, cxd5,Bxd5, Nd2,{Black resigns} 1-0
Ne5,Nxe5, fxe5,Bxe5, dxe5,Bb5, Bxb5,Rg8, e4,Qc5+, Bf2,Qe7, exf6,{Black resigns} 1-0
Bxc3,Rxc3, Qxc3,Re8, exf5,exf5, b5,Na7, h3,Qf6, Qxf6,Nxf6, Rfe1,{Black resigns} 1-0
Bxf6,Bb5, Rf3,Be2, Rg3,Bg4, Rxg4,c5, Rxg6+,fxg6, g4,Rad8, g5,{Black resigns} 1-0
h7,Rc8, Qg7,Qe8, Bd1,Qh8, Qg6,Rc6, Bh5,e5, Qxf5,exd4, cxd4,{Black resigns} 1-0
Rxb6,Kg7, Ra6,Bb4, Nc6,Bc3, Nxa5,Kh7, Nc6,Kg8, b4,Kf8, b5,{Black resigns} 1-0
e5,Bc7, exf6,Qxf6, Nf1,Bd7, Bg5,Nxd4, cxd4,Bh2+, N1xh2,Qd8, Bxd8,{Black resigns} 1-0
exf6,Qxf6, O-O,Bd6, Re1,Qf4, Nf1,Qg4, h3,Qh5, Be3,g6, N3h2,{Black resigns} 1-0
Ree1,Qe4+, Qg2,gxh5, f3,Qxf3, Qxf3,h4, Qh5,Rg8, Rxg8+,Kxg8, Qxh4,{Black resigns} 1-0
Nxg6,Nab8, Ne7+,Kg7, f5,exf5, Qxf5,Kh8, Bf6+,Nxf6, Qxf6+,Kh7, Qxf7+,{Black resigns} 1-0
Qc2,Nxd6, Rad1,Be8, Ng4,h5, Bxd6,Bc6, Ne5,g4, Nxc6,bxc6, Bxf8,{Black resigns} 1-0
Rb5,Kc6, a6,Nc7, a7,f6, Kf3,Kd6, Rb8,Kc6, a8=Q+,Nxa8, Rxa8,{Black resigns} 1-0
Qxg5+,Rg7, Qf6,Qa5, h6,Rg4, h7+,Kxh7, Rh3+,Rh4, Rxh4+,Kg8, Rh8#,{Black checkmated} 1-0
g6,Ke6, g7,Kf7, Be5,Kg8, Kxf5,h4, Kg4,h3, Kxh3,Kf7, Kg4,{Black resigns} 1-0
Kxg2,Bf5, Nc3,Qb4, Nxd5,Bxh3+, Kxh3,Qa4, Nc7+,Kd8, Nxa8,Kc8, Bg2,{Black resigns} 1-0
e6,Ke5, e7,Rh8, Bg6,Kd5, e8=Q,Rxe8, Kxe8,Ke6, Bf7+,Ke5, Kd7,{Black resigns} 1-0
Qb1,Nxc3, Bxc3,b6, Qb2,a5, Bxf6,exf6, Rxf6,Qe5, Qxe5,dxe5, Raf1,{Black resigns} 1-0
Qd3,Nxb2, Kxb2,Kxh6, Nd5,Qc5, Nxf6,Kg7, e5,dxe5, Qxh7+,Kxf6, Qf7#,{Black checkmated} 1-0
Rd4,Ke6, Kg4,Ke5, Rd8,Kf6, Rd6+,Ke5, Rxa6,Ke4, Kxg5,Kd4, Kf6,{Black resigns} 1-0
Bxd3,Bxd3, cxd3,d4, Ne4,Qh4, Nxh8,e6, Nf7,Rd7, Nfd6+,Kb8, Qf3,{Black resigns} 1-0
Bxf7+,Kxf7, Rxf4+,Ke7, Rf7+,Kxf7, Bxg5,Be7, Qxg4,Nc6, Bd2,h5, Qg3,{Black resigns} 1-0
axb5,Re2, Qxe2,Rxe2, Kxe2,Kg7, Rxa7,Kf6, Rxc7,Ke6, b6,Kd6, Rc5,{Black resigns} 1-0
Be3,Be7, Bf2,Rxb3, axb3,O-O, Bxg3,Qh6, Rxa6,Bc5, Bf2,Rc8, Kh1,{Black resigns} 1-0
a5,Ke5, a6,Kxd6, a7,e1=Q+, Kxe1,Bb1, a8=Q,f2+, Kxf2,Bd3, Qd8+,{Black resigns} 1-0
Bxf7+,Kxf7, Rxf4+,Ke7, Rf7+,Kxf7, Bxg5,Be7, Bxe7,Nxe7, Qxg4,Nbc6, Nd3,{Black resigns} 1-0
Nfd5,Rd4, Bxd4,Nxd4, Nf6,Ne2, Nxe8,Nxc3, Rhc1,Nb5, a4,Bd7, Nf6,{Black resigns} 1-0
O-O,Bxa2, b4,Nxb4, cxb4,Qf5, Rxa2,a6, b5,axb5, Ra8+,Kd7, Rxd8+,{Black resigns} 1-0
Nf5,Re8, Rf3,Qh5, Rh3,Qxh3, gxh3,g6, Ng3,Bxh3, Qf3,Kg7, Kf2,{Black resigns} 1-0
a3,Nc6, Qg2,d5, g5,d4, gxf6,g6, Qg5,dxe3, Qh6,Qc5, Qg7#,{Black checkmated} 1-0
Nxf5,Qg6, e6,Qg5, e7,Ba3, Qe6+,Kh7, exd8=Q,Qh5, Qdd7+,Be7, Qdxe7+,{Black resigns} 1-0
d6,cxd6, exd6,Bf6, Qe3,Bxg2+, Kxg2,Qh3+, Qxh3,gxh3+, Kxh3,Nc6, Rg1,{Black resigns} 1-0
d5,Na6, e6,Nf6, Bg5,Ne4, Bxh4,Nxd2, Bxe7+,Kxe7, Nxd2,Rf8, Ne4,{Black resigns} 1-0
Qc2,Re6, a3,Ba5, b4,Rxe4, dxe4,d3, Qd2,Qc6, bxa5,Qxe4, Rfe1,{Black resigns} 1-0
Qh6+,Ke8, Qf6,Qf8, Rh8,Qxh8, Qxh8+,Ke7, Qh4+,Ke8, Na7,Rc7, Nxc6,{Black resigns} 1-0
d5,e4, Rf4,Qb6, Qe2,Nxh5, Qxh5,Qxe3+, Kh2,Re5, Qxf7+,Kh8, Ng6#,{Black checkmated} 1-0
Rc7,c2, Nb5,e5, fxe5,Rb2, Nd4,Ra2, Rxc2,Rxc2, Nxc2,Kf7, Kf4,{Black resigns} 1-0
Rxb6+,cxb6, Qxb6+,Ka8, Nb5,Bxd4+, exd4,Rd7, cxd7,Qb1+, Rxb1,Bxd7, Qa7#,{Black checkmated} 1-0
Kf6,Kd7, Qd5+,Kc8, Qf7,Kd8, Ke6,Kc8, Kd6,Kb8, Kc6,Kc8, Qf8#,{Black checkmated} 1-0
g7,f2+, Kf1,e2+, Kxe2,a5, g8=Q,f1=Q+, Kxf1,b4, Qd8+,Ke4, Qxa5,{Black resigns} 1-0
exf6+,Kxf6, cxd5,Bxd5, Ne4+,Bxe4, Qxc5,Rxd1, Rxd1,c6, Qd6+,Kf7, Qd7+,{Black resigns} 1-0
Qxc5,g5+, Kxg5,h6+, Kxh6,Rxh3+, Kg5,Rg3+, Kf5,a3, Qxb4,Rd3, Qb7+,{Black resigns} 1-0
Qb5,Qc4, Bxe5,Qxb5, Nxb5,f6, Bg3,Kf7, b4,Ne5, Ned4,Bd7, f4,{Black resigns} 1-0
Kc2,b5, a3,b4, axb4,Kc4, b5,Kxb5, Kxc3,Kc5, h5,Kc6, h6,{Black resigns} 1-0
