273931253, Rxf4,Qxb2, Rdd4,Qxa2, Rg4+,Bxg4, Rxg4+,Kh8, Bd4+,f6, Qd7,Qb3, Qg7#,{Black checkmated} 1-0
273930953, Ba3,Nd3, Rfd1,Nb4, Rxd8+,Kxd8, Bxb4,axb4, Rd1+,Ke8, Qc6+,Bd7, Qxd7#,{Black checkmated} 1-0
273926810, Be3,a3, Be6,Kh5, Bd5,g4+, Kf2,Bd7, Bd2,h6, Be3,Ba4, Bf7#,{Black checkmated} 1-0
273926041, Rxb7,cxd4, Bf4,Rc3, Qb2,Nxc4, Rb8+,Bc8, Qb7,Nxa3, Rxc8+,Rxc8, Qxc8#,{Black checkmated} 1-0
273925858, bxc5,Ka8, cxb6,axb6, Qc7,e5, Bxe5,fxe5, Qc8+,Ka7, Qc7+,Ka8, Rd8#,{Black checkmated} 1-0
273925685, Bxg7,Rxg7, O-O,Rg8, Ng5,h6, Nh7,Qc7, Nf6+,exf6, exf6+,Kd8, Qe7#,{Black checkmated} 1-0
273923805, Rxd4,Qxa2, Rd6,Qxb2, Rxe6,Rd7, c4,Qd4, Rfe1,Kh8, Re8,Rxe8, Rxe8#,{Black checkmated} 1-0
273922719, g3,Bxf5, gxh4,Nxc2, Qg3+,Bg6, Nf6+,Kh8, Nxe8,Rxe8, Rxf7,Bxf7, Qg7#,{Black checkmated} 1-0
273922093, Re5,a5, Rg5,Qa2, Rxg7+,Kh8, Rf7,a4, Qh5,Qc2, Qe5+,Kg8, Qg7#,{Black checkmated} 1-0
273921820, Rb7,Qxa2, Qg4,e6, Nxe6,fxe6, Qh5+,Rg6, Qxh7,Rh6, Qf7+,Kd8, Qd7#,{Black checkmated} 1-0
273921328, Bg5,Nxf3, Rxf3,a5, Nd5,Qd8, Nxf6+,gxf6, Bxf6,Qb6, Qg5+,Kh7, Qg7#,{Black checkmated} 1-0
273920956, Rgh6,Rg8+, Kf1,e2+, Kxe2,Rg2+, Kf1,Qxh6, Rxh6+,Kg7, Qxf6+,Kg8, Rh8#,{Black checkmated} 1-0
273920623, Re8+,Qd8, Rxd8+,Kxd8, Qg8+,Bf8, Qxf8+,Kc7, Qxa8,Bd5, f8=Q,h5, Qfd8#,{Black checkmated} 1-0
273919517, Qd3,Be6, c3,Bd5, Qd2,Bc4, Rfe1,Qf5, Bf4,Rxe1+, Rxe1,Bxf4, Re8#,{Black checkmated} 1-0
273919387, fxg3,Qe7, bxa6,O-O-O, axb7+,Kxb7, Qb3+,Ka6, Bxc6,Rb8, Qa4+,Kb6, Qb5#,{Black checkmated} 1-0
273919293, Bf2,Bxf4, Bh4,Bxc1, Qxc1,Rc8, Qh6,f5, Nf3,Ned3, Ng5,e5, Qxh7#,{Black checkmated} 1-0
273919182, Qd8+,Kg7, Qd3,Re8, Qg3+,Kh7, Rd7,Re1+, Kh2,Re2, Rxf7+,Kh8, Qg7#,{Black checkmated} 1-0
273918934, Rg8+,Ke7, Rxd8,Kxd8, Qe4,Kc8, Qg4,f5, Qg8+,Kd7, Bg6,Rb6, Qe8#,{Black checkmated} 1-0
273918032, Qg2,Rae8, h5,Bxg5, fxg5,Rxh5, Rxh5,gxh5, Nf6,Nxf6, gxf6+,Kf8, Qg8#,{Black checkmated} 1-0
273917109, exf6,gxf6, Bh4,h6, Ne4,Nd5, Bc4,Rac8, Bxd5,cxd5, Nxf6+,Kh8, Qh7#,{Black checkmated} 1-0
273917031, Bxe5+,Kd5, Nc3+,Kc4, Ke2,c6, Kd2,Rhd8, Kc2,Ra7, a3,h5, b3#,{Black checkmated} 1-0
273916904, a4,Kg6, a5,Kh6, a6,Kg6, a7,Kh6, a8=Q,Kg6, Qg8+,Kh6, Qg7#,{Black checkmated} 1-0
273916806, g3,Qf5, Nb5,Be7, Nc7+,Kf8, Nxa8,h5, Qxd7,b5, Qc8+,Bd8, Qxd8#,{Black checkmated} 1-0
273916715, Bd3,b5, dxe6,a6, Ng5,Bg7, Bxf5,Bxc3+, bxc3,gxf5, Qh5+,Kf8, Qf7#,{Black checkmated} 1-0
273913055, Qb3,cxd5, cxd5,Nfxd5, Nxd5,Nxd5, Ba6,Rxe1+, Rxe1,Bb4, Re7,Bxe7, Qxb7#,{Black checkmated} 1-0
273912831, fxe3,a6, Ng5,Kh8, Nxf7+,Kg8, Nxd8+,Kh8, Nxc6,bxc6, Qf7,Rb8, Qf8#,{Black checkmated} 1-0
273910016, Bg5,Qc7, Rf1,Rxf1+, Qxf1,Qc6, Qf4,g6, Nd6+,Kd7, Nge4,Rb8, Qf7#,{Black checkmated} 1-0
273909952, O-O,f3, gxf3,gxf3, Qxf3+,Ke6, Qf7+,Kd6, Qxd5+,Ke7, Re1+,Be6, Qxe6#,{Black checkmated} 1-0
273909318, Rhe1,Qxh2, g3,b6, Qf4,b5, Qc7,bxc4+, Kxc4,Rxd5, Re8+,Nxe8, Rxe8#,{Black checkmated} 1-0
273908274, Kxh2,Qc7+, Kg1,Rg8, Bf6,Nxb2, Qc2,Qf4, Qxh7,Qxf6, Qxg8+,Ke7, Qf8#,{Black checkmated} 1-0
