Ne5,Rac8, b3,Qa3, Qb7,Nd5, Rd3,Nb4, Re2,Qxa2+, Kc1,Rxc2+, Rxc2,Qxc2#  {White checkmated} 0-1
Kf1,Ba6, c4,O-O, Nxe4,Bxc4, Ng3,Bxe2+, Kxe2,Rfe8+, Kf3,c5, Bf4,c4  {White resigns} 0-1
Rf2,Qe3, Nc4,Qd4, Na3,Nc3, Rf1,Re2, h4,Rxf2, Rxf2,Ne2+, Kh2,Qxf2  {White resigns} 0-1
Rf2,Qe3, Nc4,Qd4, Na3,Re2, Rf1,Nc3, h4,Rxf2, Rxf2,Ne2+, Kh2,Qxf2  {White resigns} 0-1
f5,gxf5, a4,Rxc5, Kh1,Qxf2, Rb1,Rc2, Rg1,Re2, a5,Re1, Rxe1,Qxe1#  {White checkmated} 0-1
exd6,Bf5, h5,Bc5, Nxe6,dxe6, Kf4,Bxd6+, Ke3,Bc5+, Kf4,Bd6+, Ke3,g6  {White resigns} 0-1
Kc3,Rd4, h3,g4, h4,f3, gxf3,gxf3, a3,f2, b4,axb4+, axb4,f1=Q  {White resigns} 0-1
Kh8,Qe8+, Kh7,Ke6, Kg7,Kf5, Kh7,Kg5, Kg7,Qe7+, Kh8,Kf6, Kg8,Qg7#  {White checkmated} 0-1
Rxe8+,Qxe8, Re1,Qd7, Bxa7,Qf5, Re8+,Kh7, Ke3,Qxc2, Kd4,Qd3+, Kc5,Qc4#  {White checkmated} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Nxc3#  {White checkmated} 0-1
Ne2,Rxb3, Re1,Rxa3, Nd4,Ra4, Re2,Rxd4+, Kf3,Rf4+, Ke3,Rxf5, Ke4,Rg5  {White resigns} 0-1
Be6,Nbc6, f4,Ng6, f5,Nge5, Re1,Bxc5, Ke2,Bd6, Ke3,a5, Ke4,b6  {White resigns} 0-1
h3,Rxe5, hxg4,Bxg4, Qc4,Bf3, Nc3,Qg6, g3,Rh5, Qxc6+,bxc6, Rac1,Rh1#  {White checkmated} 0-1
fxe4,Rxe4, Nf3,Bc5, Nd4,Bxd4, Qxe4,dxe4, c3,Bb6, Bf4,g5, Nd2,gxf4  {White resigns} 0-1
O-O,g5, Qg3,Nh5, Bf4,gxf4, Qh3,Bxh3, gxh3,Ne5, Nbd2,Nxc4, Nxc4,b5  {White resigns} 0-1
O-O,g5, Qg3,Nh5, Bf4,gxf4, Qh3,Bxh3, gxh3,Ne5, Nbd2,Nxc4, Nxc4,b5  {White resigns} 0-1
Be2,Nxc2+, Kd1,Nxa1, Bxf4,Bf5, Kd2,Rd8+, Ke1,Nc2+, Kf1,Rd1+, Bxd1,Qe1#  {White checkmated} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
a4,Bxb5, axb5,Rb6, Kg3,Rxb5, Kf4,Re5, h4,Re2, g4,d5, Kf5,d4  {White resigns} 0-1
Bxe4,fxe4, Qf2,Qxb2, Nxe5,Nxe5, c3,Qxa1, Qc2,Nd3, Qa4+,Bd7, Qb3,O-O+  {White resigns} 0-1
Qf1,Rd2, Rc1,Rf6, Qf3,Be4, Qg4,Rg6, Qxg6,hxg6, a5,Rxe2, Kf1,Rxg2  {White resigns} 0-1
Bxe4,fxe4, Qf2,Qxb2, Nxe5,Nxe5, c3,Rf8, Qxf8+,Kxf8, Rg1,Qxa1, Ke2,Qb2+  {White resigns} 0-1
h3,Rg2+, Kh4,Ng6+, Rxg6,Kxg6, hxg4,f2, c4,f1=Q, b3,Rxa2, c5,Qg1  {White resigns} 0-1
Bxe4,fxe4, Qf2,Qxb2, Nxe5,Nxe5, c3,Qxa1, Qc2,Nd3, Qa4+,Bd7, Qb3,O-O+  {White resigns} 0-1
Bxe4,fxe4, Qf2,Qxb2, Nxe5,Nxe5, c3,Rf8, Qxf8+,Kxf8, Rg1,Nd3, Nd2,Qxd2  {White resigns} 0-1
Bxe4,fxe4, Qf2,Qxb2, Nxe5,Nxe5, c3,Rf8, Qxf8+,Kxf8, Rg1,Nd3, Nd2,Qxd2  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Kd1,Bxg4, b4,Bxb4, Rxa7,Kxa7, e7,Nxe7, a4,Nf5, Rg1,Bxe2+, Kc2,Nd4+  {White resigns} 0-1
a3+,Kc4, b3+,Kxb3, Rxc5,f1=Q, Kh5,Rh8+, Kg5,Rg8+, Kh6,Qf6+, Kh5,Rh8#  {White checkmated} 0-1
Qxe3,Rxe3, Nxe2,Rxe2+, Kd1,Rd8, Kc1,Rdxd2, g3,Rxc2+, Kd1,Nd3, b3,Rcd2#  {White checkmated} 0-1
Qxe3,Rxe3, Nxe2,Rxe2+, Kd1,Rd8, Kc1,Rdxd2, g3,Rxc2+, Kd1,Nd3, b3,Nf2#  {White checkmated} 0-1
Kh7,Kf3, Kh8,Kf4, Kh7,Kf5, Kh8,Kf6, Kh7,Rg1, Kh8,Kf7, Kh7,Rh1#  {White checkmated} 0-1
Kh4,g3, Kh3,Kf2, Kh4,g2, Kh5,g1=Q, Kh6,Kf3, Kh7,Kf4, Kh8,Kf5  {White resigns} 0-1
Kc6,Rb1, Kd5,a4, Kd4,a3, Kc3,Rb8, Kc2,a2, Kc3,a1=Q+, Kc4,Qc1+  {White resigns} 0-1
Kd6,a4, Kc6,a3, Kd6,a2, Ke7,a1=Q, Kf8,Qf6+, Kg8,Qe7, Kh8,Kd5  {White resigns} 0-1
Qe3,Rxe3+, fxe3,Qg5, O-O-O,Qxg2, Nxd5,cxd5, Nh3,Qxh3, Rxd5,Qxe3+, Rd2,Rb8  {White resigns} 0-1
Qe3,Rxe3+, fxe3,Qg5, O-O-O,Qxg2, Nxd5,cxd5, Nh3,Qxh3, Rxd5,Qxe3+, Rd2,Rb8  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Qe3,Rxe3+, fxe3,Qg5, O-O-O,Qxg2, Nxd5,cxd5, Nh3,Qxh3, Rxd5,Qxe3+, Rd2,Rb8  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
h5,Rf2, Nd4,Be4, Nxb5,Bf3+, Ke1,Rbe2+, Kd1,Ra2+, Ke1,Rfe2+, Kf1,Rxa1#  {White checkmated} 0-1
Qxe3,Qxe3+, Rxe3,Re8, Kf2,Bd4, g4,Bxe3+, Kxe3,Rxe6+, Kd4,Re4+, Kd3,c5  {White resigns} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Qd2#  {White checkmated} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Qd2#  {White checkmated} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Nxc3#  {White checkmated} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Qd2#  {White checkmated} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Nxc3#  {White checkmated} 0-1
g5,a1=Q+, Kd3,Qb1+, Kd4,Qf5, Ke3,Qh3+, Ke4,Qxh4, Kf5,Qh5, Kf6,Qg6+  {White resigns} 0-1
cxb5+,axb5, Re1,c4+, Kc3,Rxe3+, Rxe3,Rxe3+, Kd4,Rxh3, Ke4,Rg3, Kf4,Rg1  {White resigns} 0-1
Kc3,Qxb1, e6,Qc1+, Kb3,Rc8, Ka4,Qc4, Ka5,Rb8, Rb7,Rxb7, b5,Qxb5#  {White checkmated} 0-1
Kc1,Qxa2, Qb4,Bxe4, Qxf8+,Rxf8, Rxe4,d5, Rb4,Qa3+, Kb1,Qxb4+, Kc1,d4  {White resigns} 0-1
f4,Bxc3, bxc3,bxc3, Qxd6,Rb8, Qe5,Bd5+, Qxb8,Rxb8+, Bb5,Rxb5+, Kc1,Qa3#  {White checkmated} 0-1
f4,Bxc3, bxc3,bxc3, Qxd6,Rab8, Qe5,Bd5+, Qxb8,Rxb8+, Bb5,Rxb5+, Kc1,Qa3#  {White checkmated} 0-1
b4,Rc2, Rd8+,Kg7, Nd2,Qa1+, Ke2,Qxh1, Kf3,Qxh2, g3,Qh1+, Kf4,h6  {White resigns} 0-1
Kg3,Ra2, Kf3,Rxa4, Ke3,Rb4, Kf3,a5, Ke3,a4, Kd3,Rb8, Kd4,a3  {White resigns} 0-1
Ke5,g5, Ke4,Kh3, Ke5,g4, Ke4,g3, Ke3,g2, Ke2,Ra1, Kf3,g1=Q  {White resigns} 0-1
Kd5,Rb5+, Kd6,Qd4+, Kc7,Qb6+, Kd7,Rd5+, Ke8,Qc7, Rh7+,Kxh7, e6,Rd8#  {White checkmated} 0-1
f4,Qxf4, Re4,Qxf5, g4,Qg5, Na3,f5, h4,Qxh4, gxf5,Qg5+, Kf2,Rxf5+  {White resigns} 0-1
gxf3,Bh3, Nc3,Qf6, Be3,Re8, Kf2,Bg4, Bxa7,Qxf3+, Kg1,Bh3, a4,Qg2#  {White checkmated} 0-1
fxe4,Rxe4, Nf3,Bc5, Nd4,Bxd4, Qxe4,dxe4, c3,Bb6, Bf4,Qf6, Rf1,Ba6  {White resigns} 0-1
Ke2,Rxd6, Ke3,Rc6, Kd4,Rc2, a3,Rxb2, h4,Ra2, g4,Rxa3, f4,Rh3  {White resigns} 0-1
b3,axb3, axb3,Ra2, Ke3,Rb2, h4,Rxb3+, Kd4,Rb2, Kc5,b3, Kb4,Rb1  {White resigns} 0-1
f4,Bxe5, fxe5,Rf5, Ke3,Rxe5+, Kd4,Re2, a3,Rxb2, h4,Rxg2, h5,Rh2  {White resigns} 0-1
gxf6,gxf6, Kf2,c3, Ke3,c2, h5,c1=Q+, Ke2,Qh6, Kd3,Qxh5, Ke4,Qg5  {White resigns} 0-1
Nfg5,h6, Rxc6,bxc6, Nf6+,gxf6, Qxe7,Rxe7+, Ne4,Rxe4+, Kf2,Ba6, Re1,Rxe1  {White resigns} 0-1
f3,Kc3, Na4+,Kc2, Nc5,b2, Ke5,b1=Q, Kf6,Qf1, Kg7,Qxf3, Kxh7,Qxg4  {White resigns} 0-1
Kd6,b5, Kd5,b4, Kd4,b3, Kd3,b2, Kd2,b1=Q, Ke3,Qd1, Kf4,Re7  {White resigns} 0-1
Bd2,Rc2, Be3,d2, Bxd2,Rdxd2, Kg3,Rxf2, b4,Rxg2+, Kf3,Rcf2+, Ke3,Rf4  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
f4,Kd7, a4,Rc4, a5,Rxf4, g5,Rxh4, Kxc3,Rh5, Kd4,Rxg5, Ke4,Rg4+  {White resigns} 0-1
Kg4,f6, Bb6,Rb5, Bd4,Rb4, Kh5,g6+, Kh6,Rxd4, Kxh7,g5, Kg6,g4  {White resigns} 0-1
a5,Rb5, a6,Ra5, a4,Rxa4, Kd4,Rxa6, g4,Rc6, Kc3,Kg7, g5,hxg5  {White resigns} 0-1
Kxg4,e3, Kg3,e2, Kf2,Kd2, a3,e1=Q+, Kg2,Qa1, Kf2,Qxa3, Kf1,Qxb4  {White resigns} 0-1
Ke4,g4, Kd4,Rf8, Ke4,g3, Ke3,g2, Ke2,g1=Q, Kd3,Qc1, Ke4,Qd1  {White resigns} 0-1
Kf2,Kg5, g4,fxg4, fxg4,Kxg4, a3,Kxh5, Rh3+,Kg4, Rd3,g5, Ke2,h5  {White resigns} 0-1
Ke2,Rb6, h4,Ra6, Kd2,Rg3, Bb1,Rd6+, Ke2,Rxg2+, Kf3,Rb2, Be4,Rdd2  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Kc5,Qc1+, Kb4,Ke5, a4,Kd5, a5,Qc4+, Ka3,Kc5, a6,Qxa6+, Kb3,Qc4+  {White resigns} 0-1
Qe5,d3, Re4,d2, Rc8+,Rxc8, h4,Qxe4, Qxe4,d1=Q+, Kh2,Qd6+, f4,Rc4  {White resigns} 0-1
Qb3,Bxc3, bxc3,Rxc3, Rxd7,Rxd7, Qb2,Bxe4, Bb5,Rxc2+, Qxc2,Bxc2, Bxd7,Qxd7  {White resigns} 0-1
Qb3,Bxc3, bxc3,Rxc3, Rxd7,Rxd7, Qb2,Bxe4, Bb5,Rxc2+, Qxc2,Bxc2, Bxd7,Qxd7  {White resigns} 0-1
Qb3,Bxc3, bxc3,Rxc3, Rxd7,Rxd7, Qb2,Bxe4, Bb5,Rxc2+, Qxc2,Bxc2, Bxd7,Qxd7  {White resigns} 0-1
Qb3,Bxc3, bxc3,Rxc3, Rxd7,Rxd7, Qb2,Bxe4, Bb5,Rxc2+, Qxc2,Bxc2, Bxd7,Qxd7  {White resigns} 0-1
Rc3,b5+, Kd4,Qd2+, Kc5,Rh5+, Kc6,Qxc3+, Kd7,Rd5+, Ke7,Qc7+, Kf6,Qd8#  {White checkmated} 0-1
Kd3,Rd8+, Kc4,Qxc2+, Kb5,Qxb1+, Kc6,Qxe4+, Kb5,Qxh1, Ne2,Qb1+, Kc6,Ne5#  {White checkmated} 0-1
Kf2,Be5, Kf3,Rc3, Ke2,Rxb3, Ra1,a6, Ra4,Nxd3, d6,Nc5, Rc4,Rb2+  {White resigns} 0-1
Kh7,Qh4+, Kg6,Qg4+, Kf6,Qxe4, Kg5,Qg2+, Kh6,Qh3+, Kg6,Qg4+, Kh6,Qh4+  {White resigns} 0-1
Rf3,Rf8, Rxf8+,Rxf8, Ne4,Qf4, Re1,Bxf2+, Kh1,Bxe1, Nf6+,Rxf6, h3,Bg3  {White resigns} 0-1
Be6,Kg3, Bd5,h3, Kc3,h2, Kd3,h1=Q, Kc3,Qc1+, Kd3,Qa3+, Kc2,Qxa4+  {White resigns} 0-1
Qg5,Bf6, Qh6,Ng4, Bb6,Qxb6, Qxf8+,Rxf8, Rf1,Bxb2, h3,Bxa1, hxg4,Nf6  {White resigns} 0-1
Rc7,Rxf3+, Kg4,Rf1, Kg3,b2, Kg4,b1=Q, Kg3,Qd3+, Kg4,Qf3+, Kh4,Rh1#  {White checkmated} 0-1
Ke4,g3, Kf3,Kh2, Ke3,g2, Kf4,g1=Q, Kf5,Kg3, Kg6,Kf4+, Kh7,Kf5  {White resigns} 0-1
Bxb8,Rxb8, exf7+,Kf8, Bd5,cxd5, Ne2,Bxh1, Kd2,Bf3, Ng1,Bg2, Ne2,Kxf7  {White resigns} 0-1
Qc4,Rfc8, Qb3,Rab8, e5,Qxe5, f4,Qxf4+, Ke2,Rxb3, cxb3,Rc2+, Kd3,Rd2+  {White resigns} 0-1
Bf4,b4, Nd4,Nxd4, Rxd4,Qxc2, Rxd7,a3, Rb1,axb2+, Rxb2,Rxa2+, Rxa2,Rxa2#  {White checkmated} 0-1
Bf4,b4, Nd4,a3, Nxc6,Qxc6, bxa3,Rxa3, Kb1,Rxa2, c3,Ra1+, Kc2,Qxc3#  {White checkmated} 0-1
Bf4,b4, Nd4,a3, Nxc6,Qxc6, bxa3,Rxa3, Kb1,Rxa2, c3,Ra1+, Kc2,Qxc3#  {White checkmated} 0-1
Kf5,Nc5, Rc7,b3, Re7,b2, Kg5,b1=Q, Rxe5+,Kxe5, h8=Q+,Rxh8, Kg4,Qe4+  {White resigns} 0-1
O-O,g5, Qg3,Nh5, Bf4,gxf4, Qh3,Bxh3, gxh3,Ne5, Nbd2,Nxc4, Nxc4,b5  {White resigns} 0-1
Ke4,c2, Kf5,c1=Q, Kg6,Qf1, Kh7,Qb7+, Kg6,Qbf7+, Kh6,Qg8, Kh5,Qh1#  {White checkmated} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Re3,Rf5+, Kg4,Rf2, Kg3,Rc2, Kf4,Rcxc3, Rxc3,Rxc3, Ke5,Rc6, Re3,b4  {White resigns} 0-1
Kh3,Rf4, Kg3,Ke4, Kh3,Kf3, Kh2,Rg4, Kh3,Rxg6, Kh2,Kf2, Kh3,Kf3  {White resigns} 0-1
Kf4,Rf5+, Kg4,Rf2, Kg3,Rc2, Kf4,Rcxc3, Rxc3,Rxc3, Ke5,Rc6, Re3,b4  {White resigns} 0-1
Ra4,a5, b4,Nd3, Re2,Rc1+, Re1,Rxe1+, Kg2,axb4, h3,Ra1, Rxb4,Nxb4  {White resigns} 0-1
g3,Kf7, Ke3,Qb3+, Kf4,Qxa3, Re4,Qc1+, Kf3,f5, Re5,Kf6, Re8,Qd1+  {White resigns} 0-1
g5,fxg5, Kg4,Kxe4, Kg3,Kf5, Kf3,g4+, Kg3,Kg5, Kh2,Kxh5, Kg3,Kg5  {White resigns} 0-1
Kh3,Kf3, Kh4,Kxf2, Kh3,e3, Kh4,e2, Kh3,e1=Q, Kh2,Qg1+, Kh3,Qg3#  {White checkmated} 0-1
Re1,Qf5+, Kg1,Qd3, Kf2,Qxc4, g3,Qf7+, Kg2,Qxe7, Rc1,Qe2+, Kh3,b6  {White resigns} 0-1
Kc3,Ka3, Kd3,b2, Kc2,Ka2, Kd3,b1=Q+, Ke3,Qb4, Kf3,Qd4, Kg2,Qxg4  {White resigns} 0-1
Bxf7+,Kxf7, Rb1,Bf5, Rb7+,Kg8, Ne1,Rd8+, Kc1,Ne4, Nf3,Nc5, Nd4,Nxb7  {White resigns} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Qd2#  {White checkmated} 0-1
Ke2,Qxc3, a3,Qc4+, Kd1,Bxa3, Ra1,Qxc2+, Ke1,Qc3+, Kf1,Qxa1+, Ke2,Qxh1  {White resigns} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Nxc3#  {White checkmated} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Qd2#  {White checkmated} 0-1
fxe3,Qxe3+, Kd1,Bg4+, Nge2,Bb4, Re1,Bxc3, bxc3,Rd8+, Bd3,Ne4, Rb1,Nf2#  {White checkmated} 0-1
Nf3,Bg4, h3,Bxf3, gxf3,Nd4, Kd2,Qxe2+, Kc3,Nb5+, Kb4,c6, Rhf1,Qxf3  {White resigns} 0-1
Nf3,Bg4, h3,Bxf3, gxf3,Nd4, Kd2,Qxe2+, Kc3,Nb5+, Kb4,c6, Rhf1,Qxf3  {White resigns} 0-1
Rd5+,Kf6, Rxc5,Qxb3+, Kf4,a2, Rf5+,Ke7, Ra5,Qxc4+, Kg5,Qc1+, Kf5,a1=Q  {White resigns} 0-1
Qxh8,Rxh8, g3,Qf3+, Kg1,c5, Rd5,Bxd5, d7,Rd8, Re1,Rxd7, Kf1,Bc4+  {White resigns} 0-1
Rg3+,Kb2, Ke5,a4, Kd5,Nb3, Kc6,a3, Kb7,a2, Rg8,a1=N, Rg7,Nc2  {White resigns} 0-1
Kxe5,Kg2, Kf5,h1=N, Kxg5,b4, axb4,a3, Kf6,a2, Ke7,Bb5, Kd6,Nf2  {White resigns} 0-1
Kc5,Bxc4, Kxc4,a3, Kd5,a2, Rd1,a1=R, Rd3,R1a5+, Ke4,Rc6, Kf5,Rb5  {White resigns} 0-1
Re8,d2, Rf8+,Kg2, Re8,d1=Q+, Ke6,Re4+, Kf7,Qf3+, Kg8,Rg4+, Kh8,Qh3#  {White checkmated} 0-1
Kd5,Kb4, Ke6,Kc5, Kf7,Kd6, Kg8,Ke7, Kg7,Rg3+, Kh8,Kf7, Kh7,Rh3#  {White checkmated} 0-1
Nd6+,Kg6, Nc4,g3, Ke6,g2, c3,dxc3, Nd6,g1=N, Nf5,Nf3, Ne7+,Kg5  {White resigns} 0-1
Nf3,a3, Bg5,f6, Bxf6,Qxf6, bxa3,Bxa3, Bxh7+,Kxh7, c3,Bf5+, Rd3,Bxd3+  {White resigns} 0-1
Kd2,Kc4, Kc2,a3, d5,exd5, Kd2,Kb3, Kd3,a2, Kd4,a1=Q, Kc5,Qxc3+  {White resigns} 0-1
Nd2,Ra1, Ke5,Re1+, Kf5,Rd1, Nc4,b1=Q+, Kf4,Qb4, Kf5,Qxc4, Kg5,Rh1  {White resigns} 0-1
Nd2,Ra1, Ke5,Re1+, Kf5,Rd1, Nc4,b1=Q+, Kf4,Qb4, Kf5,Qxc4, Kg5,Rh1  {White resigns} 0-1
Qe3,Rxe3+, fxe3,Qg5, O-O-O,Qxg2, Nxd5,cxd5, Nh3,Qxh3, Rxd5,Qxe3+, Rd2,Rb8  {White resigns} 0-1
Nf5,h5, Kd3,h4, Ne7+,Kf8, Nf5,h3, Nd6,h2, Nf5,h1=Q, Nd6,Qd1+  {White resigns} 0-1
Kb4,Nd5+, Kb5,Rh1, Rxb7,Rb1+, Nb3,Rbxb3+, Ka6,Nc7+, Ka7,Nb5+, Ka6,Nd6  {White resigns} 0-1
Kd5,Kd7, f3,d3, cxd3,c2, g5,hxg5, Kc5,c1=Q+, Kb6,Qc3, Ka7,Qxd3  {White resigns} 0-1
Rd6,e4, Kd5,e3, Re6,h2, Rxe3,h1=Q+, Kd6,Rxa6+, Ke7,Qb7+, Kf8,Qf7#  {White checkmated} 0-1
fxe4,fxe4, gxh4,gxh4, Ke1,Kd4, Kf1,e3, Rc1,e2+, Kf2,h3, Rh1,Kxc4  {White resigns} 0-1
Kd1,Kd5, Ke2,Kd4, Kd1,Rf2, Ke1,Rxa2, Rh3,Rg2, Rb3,Kc4, Re3,Rg4  {White resigns} 0-1
Kc3,Ke4, Kb3,Ke3, Kc3,f5, Kxc2,f4, Kc3,f3, Kc4,f2, Kd5,f1=Q  {White resigns} 0-1
Rxa1,Rxa1, Kf4,Rf1+, Ke4,fxg5, Ke5,g4, Ke4,g3, Ke3,g2, Ke2,g1=Q  {White resigns} 0-1
Ra8+,Ne8, Kh5,c4, Kh6,c3, Kxh7,c2, h5,c1=Q, g6,fxg6, fxg6,Qg5  {White resigns} 0-1
Kg6,Ra6+, Kg5,Re6, Nd4,Qh6+, Kg4,Rg6+, Kf5,Qh5+, Ke4,Qh1+, Kf5,Rh6  {White resigns} 0-1
Kh6,Kf4, Kh5,Nf5, Kg6,g4, Kf6,g3, Kg6,g2, Kh7,g1=Q, Kh8,Qg7#  {White checkmated} 0-1
Kg2,Kg4, Kg1,Kf3, Kf1,g2+, Kg1,Kg3, c4,bxc3, b4,c2, bxc5,c1=Q#  {White checkmated} 0-1
Rc7,Rxf3+, Kg4,Rf1, Kg3,b2, Kg4,b1=Q, Kg3,Qd3+, Kg4,Qf3+, Kh4,Rh1#  {White checkmated} 0-1
Nxc5,bxc5, Ke2,c4, Ke3,Rb7, b3,c3, Kd3,Rc7, Kc2,d4, b4,f6  {White resigns} 0-1
Rd1,d2, a5,e3, a6,e2, a7,exd1=Q, a8=Q+,Qf3, Qa1,Qb3+, Ka7,Ra2+  {White resigns} 0-1
Kb6,f3, Re1+,Kf4, Rf1,Rg1, Rf2,h1=R, a5,Rh6+, Kb7,e4, Kc7,e3  {White resigns} 0-1
h6,g6, g5,f5, f4,e4, Kg3,Kxb2, Kf2,c3, Ke3,c2, Kd4,c1=Q  {White resigns} 0-1
f3,b5, h5,h6, Kf4,b4, Ke4,b3, Kd3,b2, Kd2,Rc7, Kd3,b1=Q+  {White resigns} 0-1
Qc6,c3, Qxd6,cxb2+, Kxb2,Rb8+, Ka1,Qg6, Qxd7,Qxc2, Qxf7+,Kxf7, Nf3,Qb2#  {White checkmated} 0-1
Kg2,Rxc3, Kf2,Rxf3+, Kxf3,c3, Ke3,b5, Kd3,b4, Kc2,Bd6, Kb3,Ke5  {White resigns} 0-1
Ra1,Nd3, b3,Nb4, a3,Nc2, Rc1,Rxa3, Rxc2,Ra1+, Rc1,Rxc1+, Ne1,Rxe1#  {White checkmated} 0-1
g5,f4, Ke4,fxe3, fxe3,Rd2, a4,Rxb2, a5,Ra2, Kf3,Rxa5, Ke4,Ra3  {White resigns} 0-1
c3,Rc4+, Kd3,Ra4, Ke3,Rxa3, Kd4,Ra2, c4,bxc4, Kxc4,Rxg2, h3,Rh2  {White resigns} 0-1
Kh5,Kf5, Kh6,f3, Kh5,f2, Kh6,f1=Q, h5,Qg2, Kh7,Kf6, h6,Kf7  {White resigns} 0-1
Qg5,Bf6, Qh6,Ng4, Bb6,Qxb6, Qxf8+,Rxf8, Rf1,Bxb2, h3,Bxa1, hxg4,Nf6  {White resigns} 0-1
hxg3,Qxh1, f4,Bg4, Qd4,Rfe8+, Kd2,Qg2+, Kd3,Bf5+, Qe4,Qxe4+, Kc3,Qb4#  {White checkmated} 0-1
hxg3,Qxh1, f4,Bg4, Qd4,Rfe8+, Kd2,Qg2+, Kd3,Bf5+, Qe4,Qxe4+, Kc3,Qb4#  {White checkmated} 0-1
hxg3,Qxh1, f4,Bg4, Qd4,Rfe8+, Kd2,Qg2+, Kd3,Bf5+, Qe4,Qxe4+, Kc3,Qb4#  {White checkmated} 0-1
hxg3,Qxh1, f4,Bg4, Qd4,Rfe8+, Kd2,Qg2+, Kd3,Bf5+, Qe4,Qxe4+, Kc3,Qb4#  {White checkmated} 0-1
Re3,Rf5+, Kg4,Rf2, Kg3,Rc2, Kf4,Rcxc3, Rxc3,Rxc3, Ke5,Rc6, Re3,b4  {White resigns} 0-1
Re3,Rf5+, Kg4,Rf2, Kg3,Rc2, Kf4,Rcxc3, Rxc3,Rxc3, Ke5,Rc6, Re3,b4  {White resigns} 0-1
